,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,Basic_psc_pci_2,Basic_psc_pci_3,Basic_psc_pci_4,Basic_psc_pci_5,Basic_psc_pci_6,MRTime,Lon,Lat,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,conf,error,Longitude,Latitude,p_gid,gid
40,1,6266,8966667,70,-70,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,102,-1,-1.0,-999.0,1521793661260,121.493758,31.285023,16,56.0,54.0,-1.0,-1.0,-1.0,1,34.1,121.49309176,31.28431388,19,19
41,0,6266,12842783,66,-74,4,2147483647,2147483647,62,-78,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,489,416,-1,-1.0,-1.0,1521792630220,121.498204,31.282061,3,5.0,6.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
42,0,6266,10779659,67,-73,4,2147483647,2147483647,63,-77,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,388,48,-1.0,-1.0,1521792644315,121.496947,31.283456,2,3.0,4.0,146.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
43,4,6266,8898325,80,-60,4,2147483647,2147483647,65,-75,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521794422248,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,11.9,121.50159055,31.28543996,16,16
44,11,6266,8914443,56,-84,4,2147483647,2147483647,51,-89,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,102,-1,-1.0,-1.0,1521796303786,121.497708,31.282674,1,2.0,7.0,-1.0,-1.0,-1.0,1,4.7,121.49525965,31.28490205,3,3
45,0,6266,8966923,74,-66,4,2147483647,2147483647,58,-82,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,313,195,-1,-1.0,-1.0,1521793295278,121.49634,31.287991,11,38.0,121.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
46,5,6266,8966677,66,-74,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,314,247,-1.0,-1.0,1521794685974,121.49548,31.283645,18,61.0,86.0,106.0,-1.0,-1.0,1,4.1,121.49739607,31.285062,25,25
47,3,6266,8898325,65,-75,4,2147483647,2147483647,62,-78,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521794308003,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,13.8,121.49940091,31.28594976,0,0
48,0,6266,12842763,72,-68,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,388,-1,-1.0,-1.0,1521792778423,121.49826,31.285127,4,11.0,10.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
49,7,6266,8966677,72,-68,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-999.0,-999.0,1521795161528,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,11.8,121.49379396,31.28467891,9,9
50,5,6266,8898335,60,-80,4,2147483647,2147483647,51,-89,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,92,-1,-1,-1.0,-1.0,1521794643782,121.494908,31.284184,19,82.0,-1.0,-1.0,-1.0,-1.0,1,5.3,121.49849296,31.2846351,4,4
51,5,6266,8966677,58,-82,4,2147483647,2147483647,57,-83,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,416,104,103,92.0,-1.0,1521794722780,121.49548,31.283645,18,65.0,87.0,61.0,67.0,-1.0,1,4.1,121.49739607,31.285062,25,25
52,10,6266,8966677,73,-67,4,2147483647,2147483647,65,-75,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,103,246,247,104.0,-1.0,1521796145943,121.49548,31.283645,18,61.0,68.0,106.0,87.0,-1.0,0,227.5,121.49546815,31.28620791,25,21
53,0,6266,8966933,66,-74,4,2147483647,2147483647,44,-96,3,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,318,-1,-1,-1.0,-1.0,1521793374410,121.494185,31.286931,13,43.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
54,3,6266,8898335,70,-70,4,2147483647,2147483647,48,-92,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,-1,-1,-1.0,-1.0,1521794163085,121.494908,31.284184,19,73.0,-1.0,-1.0,-1.0,-1.0,0,78.9,121.49903206,31.28517987,0,0
55,7,6266,8914443,73,-67,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,103,48,-1,-999.0,-999.0,1521795231758,121.497708,31.282674,1,2.0,62.0,-1.0,-1.0,-1.0,1,29.7,121.49405674,31.28409229,14,14
56,10,6266,8966677,73,-67,4,2147483647,2147483647,65,-75,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,103,246,247,104.0,-1.0,1521796144865,121.49548,31.283645,18,61.0,68.0,106.0,87.0,-1.0,0,227.5,121.49546815,31.28620791,25,21
57,11,6266,8966677,63,-77,4,2147483647,2147483647,50,-90,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,446,314,-1.0,-1.0,1521796210587,121.49548,31.283645,18,61.0,107.0,86.0,-1.0,-1.0,1,4.5,121.49519789,31.28496048,3,3
58,10,6266,8966933,72,-68,4,2147483647,2147483647,57,-83,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,318,-1,-1.0,-1.0,1521796052911,121.494185,31.286931,13,44.0,43.0,-1.0,-1.0,-1.0,0,222.3,121.49436455,31.28666052,11,26
59,3,6266,8898335,69,-71,4,-1,0,-1,-1,-1,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1.0,-1.0,1521794183799,121.494908,31.284184,19,-1.0,-1.0,-1.0,-1.0,-1.0,1,35.3,121.49905517,31.28562813,0,0
60,5,6266,8898335,61,-79,4,2147483647,2147483647,44,-96,3,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,389,92,-1.0,-1.0,1521794635145,121.494908,31.284184,19,72.0,70.0,82.0,-1.0,-1.0,1,19.5,121.49864147,31.28462494,4,4
61,0,6266,8914443,71,-69,4,2147483647,2147483647,48,-92,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,102,-1,-1.0,-1.0,1521792725367,121.497708,31.282674,1,2.0,7.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
62,0,6266,8966667,58,-82,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,90,377,-1.0,-1.0,1521793515117,121.493758,31.285023,16,55.0,52.0,125.0,-1.0,-1.0,1,9.0,121.49291143,31.28530074,5,5
63,0,6266,8966667,55,-85,4,2147483647,2147483647,47,-93,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,90,319,103,314.0,102.0,1521793501094,121.493758,31.285023,16,52.0,53.0,56.0,55.0,54.0,1,9.0,121.49291143,31.28530074,5,5
64,6,6266,8966677,78,-62,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521794937138,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,10.6,121.4938997,31.28458938,9,9
65,11,6266,8966677,60,-80,4,2147483647,2147483647,56,-84,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,319,246,247,314.0,-1.0,1521796245217,121.49548,31.283645,18,66.0,68.0,106.0,86.0,-1.0,1,3.1,121.49521605,31.28496029,3,3
66,2,6266,8898335,87,-53,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,389,-1,-1.0,-1.0,1521794081662,121.494908,31.284184,19,72.0,70.0,-1.0,-1.0,-1.0,0,52.5,121.49639682,31.28344556,8,8
67,3,6266,13056267,73,-67,4,2147483647,2147483647,71,-69,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,248,-1,-1,-1.0,-1.0,1521794292812,121.5048991,31.28309848,6,20.0,-1.0,-1.0,-1.0,-1.0,1,13.8,121.49940091,31.28594976,0,0
68,3,6266,8898315,78,-62,4,2147483647,2147483647,60,-80,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,246,-1,-1,-1.0,-1.0,1521794211882,121.498534,31.288074,9,30.0,-1.0,-1.0,-1.0,-1.0,1,13.8,121.49940091,31.28594976,0,0
69,3,6266,8898315,71,-69,4,2147483647,2147483647,54,-86,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,246,444,-1,-1.0,-1.0,1521794227037,121.498534,31.288074,9,30.0,26.0,-1.0,-1.0,-1.0,1,13.8,121.49940091,31.28594976,0,0
70,0,6266,8914443,67,-73,4,2147483647,2147483647,58,-82,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,388,489,103,102.0,-1.0,1521792553419,121.497708,31.282674,1,1.0,0.0,2.0,7.0,-1.0,1,12.4,121.49606341,31.28293716,2,2
71,0,6266,13525525,52,-88,4,2147483647,2147483647,45,-95,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,246,279,360,247.0,112.0,1521793205481,121.498917,31.287786,10,37.0,36.0,32.0,31.0,148.0,1,10.9,121.49607062,31.28294881,8,8
72,7,6266,8966687,59,-81,4,2147483647,2147483647,56,-84,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,102,-1,-1,-999.0,-999.0,1521795188608,121.493365,31.283989,17,58.0,-1.0,-1.0,-1.0,-1.0,1,25.8,121.49396305,31.28436407,14,9
73,0,6266,8914443,69,-71,4,2147483647,2147483647,57,-83,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,388,489,-1,-1.0,-1.0,1521792535171,121.497708,31.282674,1,1.0,0.0,-1.0,-1.0,-1.0,1,11.2,121.49604732,31.28294109,2,2
74,10,6266,8966677,60,-80,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,314,-1,-1.0,-1.0,1521796152471,121.49548,31.283645,18,61.0,86.0,-1.0,-1.0,-1.0,1,2.7,121.49546815,31.28620791,21,21
75,4,6266,13056267,59,-81,4,2147483647,2147483647,56,-84,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,248,416,-1,-1.0,-1.0,1521794485014,121.5048991,31.28309848,6,20.0,77.0,-1.0,-1.0,-1.0,0,541.4,121.50135039,31.28496175,8,20
76,0,6266,12842773,52,-88,4,2147483647,2147483647,59,-81,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,446,389,-1.0,-1.0,1521792891663,121.500922,31.280656,5,16.0,15.0,14.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
77,7,6266,8966677,73,-67,4,2147483647,2147483647,60,-80,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-999.0,-999.0,1521795140975,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,11.0,121.49382677,31.28466675,9,9
78,0,6266,8966687,64,-76,4,2147483647,2147483647,61,-79,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,104,-1,-1,-1.0,-1.0,1521793531443,121.493365,31.283989,17,57.0,-1.0,-1.0,-1.0,-1.0,1,9.0,121.49291143,31.28530074,5,5
79,11,6266,8966677,55,-85,4,2147483647,2147483647,44,-96,3,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,446,314,103,-1.0,-1.0,1521796204115,121.49548,31.283645,18,107.0,86.0,61.0,-1.0,-1.0,1,7.1,121.49519489,31.28499217,3,3
80,9,6266,8898335,54,-86,4,2147483647,2147483647,58,-82,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,319,-1,-1,-1.0,-1.0,1521795757130,121.494908,31.284184,19,91.0,-1.0,-1.0,-1.0,-1.0,1,22.7,121.497739,31.28642425,15,15
81,0,6266,13525525,52,-88,4,2147483647,2147483647,44,-96,3,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,360,247,2147483647,2147483647.0,2147483647.0,1521793158324,121.498917,31.287786,10,32.0,31.0,116.0,116.0,116.0,1,10.9,121.49607062,31.28294881,8,8
82,5,6266,8966677,56,-84,4,2147483647,2147483647,58,-82,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,416,104,103,92.0,-1.0,1521794726036,121.49548,31.283645,18,65.0,87.0,61.0,67.0,-1.0,1,4.1,121.49739607,31.285062,25,25
83,0,6266,13525525,64,-76,4,2147483647,2147483647,66,-74,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,320,2147483647,2147483647,2147483647.0,2147483647.0,1521793245102,121.498917,31.287786,10,35.0,116.0,116.0,116.0,116.0,1,10.9,121.49607062,31.28294881,8,8
84,0,6266,8914443,67,-73,4,2147483647,2147483647,58,-82,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,388,489,-1,-1.0,-1.0,1521792576271,121.497708,31.282674,1,1.0,0.0,-1.0,-1.0,-1.0,1,11.5,121.49605921,31.28294461,2,2
85,4,6266,13056267,60,-80,4,2147483647,2147483647,50,-90,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,445,248,-1,-1.0,-1.0,1521794500188,121.5048991,31.28309848,6,78.0,20.0,-1.0,-1.0,-1.0,1,0.6,121.50135039,31.28496175,20,20
86,11,6266,8966687,54,-86,4,2147483647,2147483647,57,-83,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,-1,-1,-1.0,-1.0,1521796330777,121.493365,31.283989,17,59.0,-1.0,-1.0,-1.0,-1.0,1,4.7,121.49525965,31.28490205,3,3
87,0,6266,8898315,58,-82,4,2147483647,2147483647,41,-99,3,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,362,360,-1,-1.0,-1.0,1521793099493,121.498534,31.288074,9,28.0,27.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
88,3,6266,8898315,74,-66,4,2147483647,2147483647,60,-80,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,246,-1,-1,-1.0,-1.0,1521794205394,121.498534,31.288074,9,30.0,-1.0,-1.0,-1.0,-1.0,1,13.4,121.49935268,31.28596098,0,24
89,0,6266,13056267,59,-81,4,2147483647,2147483647,62,-78,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,247,248,-1,-1.0,-1.0,1521793058907,121.5048991,31.28309848,6,25.0,20.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
90,1,6266,8966687,56,-84,4,2147483647,2147483647,54,-86,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,102,90,104,-1.0,-999.0,1521793676423,121.493365,31.283989,17,58.0,60.0,57.0,-1.0,-1.0,1,48.7,121.49332499,31.28439018,9,9
91,2,6266,8914443,68,-72,4,2147483647,2147483647,54,-86,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,389,-1,-1,-1.0,-1.0,1521793965630,121.497708,31.282674,1,63.0,-1.0,-1.0,-1.0,-1.0,0,52.5,121.49639682,31.28344556,8,8
92,0,6266,8898315,64,-76,4,2147483647,2147483647,46,-94,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,362,-1,-1,-1.0,-1.0,1521793104834,121.498534,31.288074,9,28.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
93,0,6266,8970507,67,-73,4,2147483647,2147483647,59,-81,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,248,-1,-1.0,-1.0,1521793018279,121.502806,31.288517,8,24.0,23.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
94,9,6266,8966933,67,-73,4,2147483647,2147483647,55,-85,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,-1,-1,-1.0,-1.0,1521795969459,121.494185,31.286931,13,44.0,-1.0,-1.0,-1.0,-1.0,0,234.5,121.4966909,31.28661194,6,11
95,1,6266,8914443,59,-81,4,2147483647,2147483647,60,-80,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,102,-1,-1.0,-999.0,1521793741321,121.497708,31.282674,1,2.0,7.0,-1.0,-1.0,-1.0,1,22.8,121.49355047,31.28427968,14,14
96,0,6266,8914443,66,-74,4,2147483647,2147483647,53,-87,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,489,388,103,102.0,-1.0,1521792551245,121.497708,31.282674,1,0.0,1.0,2.0,7.0,-1.0,1,12.4,121.49606341,31.28293716,2,2
97,9,6266,8898335,58,-82,4,2147483647,2147483647,41,-99,3,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,360,247,102,-1.0,-1.0,1521795785231,121.494908,31.284184,19,83.0,74.0,69.0,-1.0,-1.0,0,210.5,121.49761124,31.28639912,4,15
98,5,6266,8898335,60,-80,4,2147483647,2147483647,43,-97,3,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,90,92,102,-1.0,-1.0,1521794647011,121.494908,31.284184,19,84.0,82.0,69.0,-1.0,-1.0,1,1.1,121.49844283,31.28465494,4,4
99,6,6266,8966677,77,-63,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521794961750,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,4.1,121.49383205,31.28457832,9,9
100,10,6266,8966933,58,-82,4,2147483647,2147483647,50,-90,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,320,314,102,-1.0,-1.0,1521796098318,121.494185,31.286931,13,97.0,44.0,95.0,-1.0,-1.0,1,2.7,121.49546815,31.28620791,21,21
101,3,6266,8898315,58,-82,4,2147483647,2147483647,60,-80,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,248,-1,-1.0,-1.0,1521794235683,121.498534,31.288074,9,26.0,75.0,-1.0,-1.0,-1.0,1,13.8,121.49940091,31.28594976,0,0
102,5,6266,8966677,67,-73,4,2147483647,2147483647,61,-79,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,246,-1,-1.0,-1.0,1521794713016,121.49548,31.283645,18,65.0,68.0,-1.0,-1.0,-1.0,1,4.1,121.49739607,31.285062,25,25
103,10,6266,8966933,54,-86,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,102,320,-1.0,-1.0,1521796099414,121.494185,31.286931,13,44.0,95.0,97.0,-1.0,-1.0,1,2.7,121.49546815,31.28620791,21,21
104,11,6266,8914443,51,-89,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,102,103,388,-1.0,-1.0,1521796296205,121.497708,31.282674,1,7.0,2.0,1.0,-1.0,-1.0,1,4.7,121.49525965,31.28490205,3,3
105,1,6266,8914443,63,-77,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,102,-1,-1.0,-999.0,1521793738066,121.497708,31.282674,1,2.0,7.0,-1.0,-1.0,-1.0,1,22.8,121.49355047,31.28427968,14,14
