,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,Basic_psc_pci_2,Basic_psc_pci_3,Basic_psc_pci_4,Basic_psc_pci_5,Basic_psc_pci_6,MRTime,Lon,Lat,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,conf,error,Longitude,Latitude,p_gid,gid
186,1,6266,8966687,66,-74,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,104,90,-1,-1.0,-999.0,1521793665566,121.493365,31.283989,17,57.0,60.0,-1.0,-1.0,-1.0,1,10.9,121.49320964,31.28433647,23,23
187,2,6266,8966687,55,-85,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,102,314,-1.0,-1.0,1521793880102,121.493365,31.283989,17,59.0,58.0,127.0,-1.0,-1.0,1,10.9,121.49527944,31.28377062,22,22
188,0,6266,8898325,67,-73,4,2147483647,2147483647,66,-74,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521792973895,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,16,8
189,11,6266,8966677,58,-82,4,2147483647,2147483647,47,-93,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,319,-1,-1,-1.0,-1.0,1521796200917,121.49548,31.283645,18,66.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49519946,31.28496969,3,3
190,2,6266,8966687,52,-88,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,102,416,90,-1.0,-1.0,1521793899738,121.493365,31.283989,17,58.0,59.0,60.0,-1.0,-1.0,1,10.9,121.49546382,31.28364082,22,22
191,7,6266,8966677,75,-65,4,2147483647,2147483647,67,-73,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-999.0,-999.0,1521795163706,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4937939,31.2846789,9,9
192,9,6266,8966933,55,-85,4,2147483647,2147483647,53,-87,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,246,-1,-1,-1.0,-1.0,1521795762467,121.494185,31.286931,13,92.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49774503,31.28645419,15,15
193,11,6266,8966677,67,-73,4,2147483647,2147483647,51,-89,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,319,-1,-1,-1.0,-1.0,1521796237636,121.49548,31.283645,18,66.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49521581,31.28496091,3,3
194,2,6266,8898335,86,-54,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,389,-1,-1.0,-1.0,1521794087072,121.494908,31.284184,19,72.0,70.0,-1.0,-1.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
195,2,6266,8966677,61,-79,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,92,416,314,-1.0,-1.0,1521794017640,121.49548,31.283645,18,67.0,65.0,86.0,-1.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
196,6,6266,8966677,78,-62,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521794952057,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49383281,31.28457795,9,9
197,1,6266,8914443,71,-69,4,2147483647,2147483647,64,-76,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521793714211,121.497708,31.282674,1,2.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49355047,31.28427968,14,14
198,0,6266,13525525,54,-86,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,320,314,360,279.0,2147483647.0,1521793218314,121.498917,31.287786,10,35.0,34.0,32.0,36.0,116.0,1,10.9,121.49607062,31.28294881,8,8
199,3,6266,8898335,76,-64,4,2147483647,2147483647,36,-104,3,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,389,-1,-1,-1.0,-1.0,1521794147848,121.494908,31.284184,19,70.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49908113,31.2850765,7,7
200,2,6266,8898335,59,-81,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,102,92,103,314.0,-1.0,1521794040390,121.494908,31.284184,19,69.0,82.0,73.0,85.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
201,0,6266,8898325,76,-64,4,2147483647,2147483647,61,-79,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521792983617,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
202,8,6266,8966687,56,-84,4,2147483647,2147483647,53,-87,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,416,323,102,-1.0,-999.0,1521795308238,121.493365,31.283989,17,59.0,138.0,58.0,-1.0,-1.0,1,10.9,121.49546332,31.28354838,22,22
203,5,6266,8966677,64,-76,4,2147483647,2147483647,59,-81,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,104,103,302,-1.0,-1.0,1521794766206,121.49548,31.283645,18,87.0,61.0,158.0,-1.0,-1.0,1,10.9,121.49739607,31.285062,25,25
204,2,6266,8914443,55,-85,4,2147483647,2147483647,56,-84,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,103,48,-1,-1.0,-1.0,1521793906216,121.497708,31.282674,1,2.0,62.0,-1.0,-1.0,-1.0,1,10.9,121.49547811,31.28365517,22,22
205,4,6266,8898325,52,-88,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,416,444,389,103.0,-1.0,1521794515476,121.501977,31.283614,7,79.0,21.0,155.0,163.0,-1.0,1,10.9,121.50135039,31.28496175,20,20
206,9,6266,8966933,69,-71,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,314,313,320,102.0,-1.0,1521795847289,121.494185,31.286931,13,44.0,96.0,97.0,95.0,-1.0,1,10.9,121.4966909,31.28661194,11,11
207,2,6266,8898335,78,-62,4,2147483647,2147483647,49,-91,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,389,-1,-1.0,-1.0,1521794101150,121.494908,31.284184,19,72.0,70.0,-1.0,-1.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
208,5,6266,8966677,66,-74,4,2147483647,2147483647,48,-92,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,104,416,-1,-1.0,-1.0,1521794732545,121.49548,31.283645,18,87.0,65.0,-1.0,-1.0,-1.0,1,10.9,121.49739607,31.285062,25,25
209,1,6266,8914443,59,-81,4,2147483647,2147483647,60,-80,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,102,-1,-1.0,-999.0,1521793742422,121.497708,31.282674,1,2.0,7.0,-1.0,-1.0,-1.0,1,10.9,121.49355047,31.28427968,14,14
210,6,6266,8966677,78,-62,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521794953115,121.49548,31.283645,18,61.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4938325,31.28457811,9,9
211,0,6266,8898325,73,-67,4,2147483647,2147483647,63,-77,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,279,444,-1,-1.0,-1.0,1521793006387,121.501977,31.283614,7,22.0,21.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
212,9,6266,8966933,74,-66,4,2147483647,2147483647,62,-78,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,92,-1,-1,-1.0,-1.0,1521795928335,121.494185,31.286931,13,99.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,11,11
213,0,6266,12842763,81,-59,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,388,-1,-1.0,-1.0,1521792807700,121.49826,31.285127,4,11.0,10.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
214,8,6266,8914443,76,-64,4,2147483647,2147483647,60,-80,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,489,103,360,48.0,-999.0,1521795347029,121.497708,31.282674,1,0.0,2.0,88.0,62.0,-1.0,1,10.9,121.49600937,31.28353797,22,22
215,9,6266,8966933,68,-72,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,318,-1,-1.0,-1.0,1521795964125,121.494185,31.286931,13,44.0,43.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,26,11
216,8,6266,8914443,67,-73,4,2147483647,2147483647,41,-99,3,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,48,-1,-1.0,-999.0,1521795385935,121.497708,31.282674,1,2.0,62.0,-1.0,-1.0,-1.0,1,10.9,121.49629703,31.28354031,13,13
217,0,6266,8966667,66,-74,4,2147483647,2147483647,68,-72,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,90,314,319,-1.0,-1.0,1521793457830,121.493758,31.285023,16,52.0,55.0,53.0,-1.0,-1.0,1,10.9,121.49349538,31.28619217,17,17
218,4,6266,8898325,72,-68,4,2147483647,2147483647,65,-75,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521794416790,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,10.9,121.50161164,31.28554651,16,16
219,0,6266,8914443,67,-73,4,2147483647,2147483647,59,-81,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,388,-1,-1,-1.0,-1.0,1521792569797,121.497708,31.282674,1,1.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49605974,31.28294521,2,2
220,0,6266,12842763,84,-56,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,388,-1,-1.0,-1.0,1521792787068,121.49826,31.285127,4,11.0,10.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
221,10,6266,8966933,71,-69,4,-1,0,-1,-1,-1,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1.0,-1.0,1521796073455,121.494185,31.286931,13,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49493699,31.28645551,11,26
222,0,6266,8966667,73,-67,4,2147483647,2147483647,54,-86,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,90,319,102,103.0,-1.0,1521793470794,121.493758,31.285023,16,52.0,53.0,54.0,56.0,-1.0,1,10.9,121.49333772,31.28599107,17,17
223,0,6266,8898315,61,-79,4,2147483647,2147483647,58,-82,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,360,362,-1,-1.0,-1.0,1521793097352,121.498534,31.288074,9,27.0,28.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
224,5,6266,8898335,65,-75,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,102,314,319,92.0,-1.0,1521794663302,121.494908,31.284184,19,69.0,85.0,91.0,82.0,-1.0,1,10.9,121.49809236,31.28476631,4,4
225,0,6166,8839199,58,-82,4,2147483647,2147483647,42,-98,3,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,104,319,-1,-1.0,-1.0,1521793424463,121.490177,31.284893,15,49.0,50.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
226,0,6266,8966923,67,-73,4,2147483647,2147483647,53,-87,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,92,319,-1,-1.0,-1.0,1521793307036,121.49634,31.287991,11,39.0,40.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
227,2,6266,8898335,60,-80,4,2147483647,2147483647,47,-93,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,102,389,314,388.0,92.0,1521794049132,121.494908,31.284184,19,69.0,70.0,85.0,71.0,82.0,1,10.9,121.49639682,31.28344556,8,8
228,4,6266,13056267,61,-79,4,2147483647,2147483647,67,-73,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,248,279,-1,-1.0,-1.0,1521794412398,121.5048991,31.28309848,6,20.0,76.0,-1.0,-1.0,-1.0,1,10.9,121.50165668,31.28562006,16,16
229,9,6266,8966933,71,-69,4,2147483647,2147483647,46,-94,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,-1,-1,-1.0,-1.0,1521795966258,121.494185,31.286931,13,44.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,11,11
230,3,6266,8898335,80,-60,4,2147483647,2147483647,36,-104,3,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,389,-1,-1,-1.0,-1.0,1521794151123,121.494908,31.284184,19,70.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49907031,31.28507079,7,7
231,4,6266,8898335,55,-85,4,2147483647,2147483647,50,-90,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,102,92,-1.0,-1.0,1521794566496,121.494908,31.284184,19,72.0,69.0,82.0,-1.0,-1.0,1,10.9,121.50135039,31.28496175,20,20
232,2,6266,8898335,60,-80,4,2147483647,2147483647,37,-103,3,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,389,388,-1,-1.0,-1.0,1521794051308,121.494908,31.284184,19,70.0,71.0,-1.0,-1.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
233,0,6266,12842783,67,-73,4,2147483647,2147483647,66,-74,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,389,416,-1,-1.0,-1.0,1521792758927,121.498204,31.282061,3,9.0,6.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
234,9,6266,8966933,68,-72,4,-1,0,-1,-1,-1,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1.0,-1.0,1521795913220,121.494185,31.286931,13,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,11,11
235,9,6266,8966933,75,-65,4,2147483647,2147483647,62,-78,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,92,-1,-1,-1.0,-1.0,1521795930511,121.494185,31.286931,13,99.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,11,11
236,2,6266,8966677,65,-75,4,2147483647,2147483647,52,-88,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,92,416,314,103.0,90.0,1521794019822,121.49548,31.283645,18,67.0,65.0,86.0,61.0,128.0,1,10.9,121.49639682,31.28344556,8,8
237,8,6266,12842783,66,-74,4,2147483647,2147483647,64,-76,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,389,416,102,-1.0,-999.0,1521795420645,121.498204,31.282061,3,9.0,6.0,8.0,-1.0,-1.0,1,10.9,121.49629703,31.28354031,13,13
238,0,6266,8914443,70,-70,4,-1,0,-1,-1,-1,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1.0,-1.0,1521792712431,121.497708,31.282674,1,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
239,4,6266,8898325,79,-61,4,2147483647,2147483647,65,-75,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,279,-1,-1.0,-1.0,1521794428912,121.501977,31.283614,7,21.0,22.0,-1.0,-1.0,-1.0,1,10.9,121.50145927,31.28526568,16,16
240,8,6266,8914443,55,-85,4,2147483647,2147483647,50,-90,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-999.0,0,-999.0,-999.0,-999.0,0,103,-1,-1,-1.0,-999.0,1521795328719,121.497708,31.282674,1,2.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49547105,31.28355262,22,22
241,2,6266,8898335,56,-84,4,2147483647,2147483647,38,-102,3,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,416,-1,-1,-1.0,-1.0,1521794065404,121.494908,31.284184,19,72.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49639682,31.28344556,8,8
242,9,6266,8966933,68,-72,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,314,318,-1,-1.0,-1.0,1521795963049,121.494185,31.286931,13,44.0,43.0,-1.0,-1.0,-1.0,1,10.9,121.4966909,31.28661194,26,11
243,0,6266,8914443,67,-73,4,2147483647,2147483647,55,-85,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,0,388,489,102,103.0,-1.0,1521792550144,121.497708,31.282674,1,1.0,0.0,7.0,2.0,-1.0,1,10.9,121.49606559,31.28293974,2,2
244,0,6266,8914443,68,-72,4,2147483647,2147483647,61,-79,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,388,489,48,-1.0,-1.0,1521792648649,121.497708,31.282674,1,1.0,0.0,62.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
245,4,6266,13056267,60,-80,4,2147483647,2147483647,57,-83,4,-999.0,0,-999.0,-999.0,-999.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,248,279,-1,-1.0,-1.0,1521794387487,121.5048991,31.28309848,6,20.0,76.0,-1.0,-1.0,-1.0,1,10.9,121.50162448,31.28562787,16,16
246,8,6266,8914443,56,-84,4,2147483647,2147483647,46,-94,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,103,489,102,388.0,-999.0,1521795333036,121.497708,31.282674,1,2.0,0.0,7.0,1.0,-1.0,1,10.9,121.49565245,31.28356132,22,22
247,0,6266,13525525,50,-90,4,2147483647,2147483647,48,-92,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,320,314,360,279.0,246.0,1521793214068,121.498917,31.287786,10,35.0,34.0,32.0,36.0,37.0,1,10.9,121.49607062,31.28294881,8,8
248,0,6266,8966933,66,-74,4,2147483647,2147483647,50,-90,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,318,-1,-1,-1.0,-1.0,1521793370143,121.494185,31.286931,13,43.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,11,8
249,0,6266,8898325,67,-73,4,2147483647,2147483647,65,-75,4,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,444,-1,-1,-1.0,-1.0,1521793003132,121.501977,31.283614,7,21.0,-1.0,-1.0,-1.0,-1.0,1,10.9,121.49607062,31.28294881,8,8
250,4,6266,8914443,52,-88,4,2147483647,2147483647,51,-89,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,389,248,444,103.0,414.0,1521794526352,121.497708,31.282674,1,63.0,80.0,135.0,2.0,169.0,1,10.9,121.50135039,31.28496175,20,20
251,8,6266,12842783,66,-74,4,2147483647,2147483647,66,-74,4,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,416,389,92,90.0,-999.0,1521795401102,121.498204,31.282061,3,6.0,9.0,110.0,151.0,-1.0,1,10.9,121.49629703,31.28354031,13,13
