,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
2201,16,6153,28032,25,-63,4,6153,27903,18,-77,4,6362.0,30073.0,23.0,-67.0,4.0,6362.0,29968.0,19.0,-75.0,4.0,6153.0,27912.0,22.0,-69.0,4.0,6362.0,30075.0,20.0,-73.0,4.0,1,1.51e+12,18,19.0,55.0,52.0,23.0,40.0,121.50187,31.284054,121.494429,31.278097,121.507842,31.28561,121.504264,31.277168,121.501757,31.285306,121.505676,31.279911,1,3.5,121.5043579,31.28347118,25,25,3,4,3,4,3,4
185,0,4199,29751,29,-55,4,4199,29752,24,-65,4,4199.0,12499.0,18.0,-77.0,4.0,4199.0,29753.0,21.0,-71.0,4.0,4199.0,18639.0,21.0,-71.0,4.0,4199.0,29712.0,15.0,-83.0,4.0,1,1.52e+12,9,6.0,1.0,5.0,4.0,15.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.490939,31.28661,121.49169,31.290129,1,40.2,121.494534,31.28497114,26,26,2,3,4,4,4,5
4103,18,6153,27930,17,-79,4,6153,27909,12,-89,4,6153.0,28028.0,15.0,-83.0,4.0,0.0,0.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,0.0,0.0,14.0,-85.0,4.0,1,1.53e+12,42,46.0,93.0,-999.0,-999.0,-999.0,121.494086,31.282709,121.487106,31.272866,121.496234,31.288351,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,32.7,121.4973677,31.28796559,0,0,4,5,5,5,5,5
6061,22,6153,27912,25,-63,4,6153,27903,17,-79,4,6153.0,28032.0,23.0,-67.0,4.0,6153.0,27902.0,14.0,-85.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6362.0,30073.0,14.0,-85.0,4.0,1,1.53e+12,23,19.0,18.0,37.0,22.0,55.0,121.501757,31.285306,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,121.499699,31.276899,121.507842,31.28561,1,20.3,121.5019715,31.28428219,49,49,3,4,3,5,5,5
5606,22,6153,27902,26,-61,4,6153,27903,21,-71,4,6153.0,28021.0,18.0,-77.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28020.0,24.0,-65.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,1,1.53e+12,37,19.0,22.0,38.0,25.0,24.0,121.503581,31.28534,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.495261,31.288196,0,58.2,121.4972526,31.28440288,17,17,3,4,4,3,3,4
2020,16,6153,28033,31,-51,4,6153,27902,23,-67,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,27913.0,24.0,-65.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28020.0,25.0,-63.0,4.0,1,1.51e+12,21,37.0,19.0,38.0,22.0,25.0,121.497323,31.285173,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,1,20.3,121.4970379,31.28411371,17,17,2,3,4,3,3,3
1683,15,6153,27913,29,-55,4,6153,27902,20,-73,4,6153.0,28020.0,21.0,-71.0,4.0,6362.0,30075.0,19.0,-75.0,4.0,6153.0,28021.0,24.0,-65.0,4.0,6153.0,28033.0,30.0,-53.0,4.0,0,1.51e+12,38,37.0,25.0,40.0,22.0,21.0,121.498646,31.28425,121.503581,31.28534,121.498923,31.281691,121.505676,31.279911,121.499699,31.276899,121.497323,31.285173,1,25.7,121.4969439,31.28375822,17,17,2,4,4,4,3,2
5599,22,6153,27902,25,-63,4,6153,27903,23,-67,4,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28020.0,25.0,-63.0,4.0,6153.0,28031.0,18.0,-77.0,4.0,1,1.53e+12,37,19.0,22.0,38.0,25.0,24.0,121.503581,31.28534,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.495261,31.288196,0,58.2,121.4972526,31.28440288,17,17,3,3,4,3,3,4
3994,18,6153,27911,19,-75,4,6153,27913,11,-91,3,6362.0,30071.0,11.0,-91.0,3.0,0.0,0.0,10.0,-93.0,3.0,6153.0,28031.0,21.0,-71.0,4.0,6153.0,28033.0,10.0,-93.0,3.0,1,1.53e+12,43,38.0,64.0,-999.0,24.0,21.0,121.498572,31.286194,121.498646,31.28425,121.503121,31.288529,-999.0,-999.0,121.495261,31.288196,121.497323,31.285173,1,41.1,121.4984844,31.28819702,7,7,4,6,6,6,4,6
3854,18,6153,28031,19,-75,4,6153,27903,10,-93,3,6153.0,27902.0,10.0,-93.0,3.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,27913.0,10.0,-93.0,3.0,6185.0,28102.0,15.0,-83.0,4.0,1,1.53e+12,24,19.0,37.0,23.0,38.0,91.0,121.495261,31.288196,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,1,41.6,121.4997642,31.2873271,55,55,4,6,6,5,6,5
5140,20,6153,28024,21,-71,4,6153,27913,18,-77,4,6153.0,28031.0,20.0,-73.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,6185.0,28271.0,18.0,-77.0,4.0,1,1.53e+12,89,38.0,24.0,21.0,43.0,98.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,121.492339,31.286412,1,3.5,121.494658,31.28611005,11,11,4,4,4,4,5,4
1489,14,6153,28032,30,-53,4,6153,28021,17,-79,4,6153.0,27903.0,19.0,-75.0,4.0,6153.0,27912.0,29.0,-55.0,4.0,6362.0,41027.0,16.0,-81.0,4.0,6153.0,27913.0,16.0,-81.0,4.0,1,1.51e+12,18,22.0,19.0,23.0,59.0,38.0,121.50187,31.284054,121.499699,31.276899,121.494429,31.278097,121.501757,31.285306,121.509291,31.286813,121.498646,31.28425,1,16.4,121.5012035,31.28459751,58,58,2,4,4,2,5,5
3885,18,6153,28031,21,-71,4,6153,27912,10,-93,3,6153.0,27913.0,11.0,-91.0,3.0,6185.0,28102.0,10.0,-93.0,3.0,6153.0,27903.0,9.0,-95.0,3.0,6153.0,28033.0,10.0,-93.0,3.0,1,1.53e+12,24,23.0,38.0,91.0,19.0,21.0,121.495261,31.288196,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,121.494429,31.278097,121.497323,31.285173,1,46.2,121.4994266,31.28741224,56,56,4,6,6,6,6,6
4357,18,6153,27902,22,-69,4,6153,28020,19,-75,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28031.0,16.0,-81.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,6153.0,27903.0,15.0,-83.0,4.0,1,1.53e+12,37,25.0,38.0,24.0,21.0,19.0,121.503581,31.28534,121.498923,31.281691,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.494429,31.278097,1,4.0,121.4956815,31.28608332,1,1,3,4,4,5,4,5
3153,17,6153,27852,23,-67,4,6153,28032,26,-61,4,6153.0,28021.0,25.0,-63.0,4.0,6153.0,27913.0,26.0,-61.0,4.0,6153.0,27940.0,28.0,-57.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,0,1.52e+12,84,18.0,22.0,38.0,58.0,23.0,121.494492,31.278723,121.50187,31.284054,121.499699,31.276899,121.498646,31.28425,121.497584,31.27897,121.501757,31.285306,1,4.9,121.5101522,31.27946348,3,3,3,3,3,3,2,3
772,7,4199,18538,29,-55,4,4199,18317,31,-51,4,4199.0,18618.0,20.0,-73.0,4.0,4199.0,18619.0,19.0,-75.0,4.0,4199.0,29753.0,17.0,-79.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,29,32.0,33.0,16.0,5.0,-999.0,121.502463,31.284142,121.500524,31.287906,121.499455,31.28776,121.499258,31.288113,121.492659,31.283734,-999.0,-999.0,1,0.8,121.4968838,31.28226504,46,46,2,2,4,4,4,1
541,6,4199,29752,30,-53,4,4199,18638,22,-69,4,4199.0,29753.0,27.0,-59.0,4.0,4199.0,29751.0,27.0,-59.0,4.0,4199.0,29742.0,22.0,-69.0,4.0,4199.0,18539.0,23.0,-67.0,4.0,0,1.52e+12,6,10.0,5.0,9.0,12.0,13.0,121.494757,31.284161,121.492016,31.295198,121.492659,31.283734,121.49346,31.285513,121.495039,31.296587,121.499165,31.284763,1,25.9,121.4943344,31.28672782,53,53,2,3,2,2,3,3
2846,17,6305,17144,15,-83,4,6362,29968,18,-77,4,6305.0,17274.0,16.0,-81.0,4.0,6153.0,27903.0,13.0,-87.0,4.0,6362.0,29966.0,13.0,-87.0,4.0,6153.0,27925.0,12.0,-89.0,4.0,0,1.52e+12,57,52.0,54.0,19.0,56.0,79.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,121.494429,31.278097,121.507277,31.283308,121.504262,31.278191,1,4.9,121.5101522,31.27946348,3,3,5,4,5,5,5,5
4664,19,6153,28033,28,-57,4,6153,27902,15,-83,4,6153.0,27911.0,22.0,-69.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,28021.0,12.0,-89.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,22.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.499699,31.276899,1,18.9,121.4980332,31.28499981,21,21,2,5,3,4,5,5
1882,15,6362,29968,24,-65,4,6362,30073,20,-73,4,6362.0,30074.0,20.0,-73.0,4.0,6362.0,29966.0,23.0,-67.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.51e+12,52,55.0,48.0,56.0,-999.0,-999.0,121.504264,31.277168,121.507842,31.28561,121.51078,31.282514,121.507277,31.283308,-999.0,-999.0,-999.0,-999.0,1,42.8,121.5089156,31.28119786,40,40,3,4,4,3,1,1
3908,18,6153,28031,24,-65,4,6153,27913,9,-95,3,6185.0,28102.0,9.0,-95.0,3.0,6153.0,28033.0,11.0,-91.0,3.0,0.0,0.0,9.0,-95.0,3.0,6153.0,27912.0,10.0,-93.0,3.0,1,1.53e+12,24,38.0,91.0,21.0,-999.0,23.0,121.495261,31.288196,121.498646,31.28425,121.480695,31.295819,121.497323,31.285173,-999.0,-999.0,121.501757,31.285306,1,19.2,121.4992445,31.2875986,56,56,3,6,6,6,6,6
369,2,4199,29753,22,-69,4,4199,18467,31,-51,4,4199.0,29752.0,22.0,-69.0,4.0,4199.0,18468.0,19.0,-75.0,4.0,4199.0,18469.0,19.0,-75.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,5,2.0,6.0,17.0,11.0,-999.0,121.492659,31.283734,121.496847,31.283612,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,-999.0,-999.0,1,38.5,121.4962995,31.28360999,2,2,3,2,3,4,4,1
2042,16,6153,28033,30,-53,4,6153,27902,22,-69,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27913.0,27.0,-59.0,4.0,6153.0,28021.0,28.0,-57.0,4.0,6153.0,28020.0,28.0,-57.0,4.0,1,1.51e+12,21,37.0,19.0,38.0,22.0,25.0,121.497323,31.285173,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,1,20.6,121.4982954,31.28351635,32,32,2,3,3,2,2,2
5183,20,6185,28271,14,-85,4,6153,28033,15,-83,4,6185.0,28150.0,16.0,-81.0,4.0,6153.0,28031.0,16.0,-81.0,4.0,6185.0,28152.0,15.0,-83.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.53e+12,98,21.0,99.0,24.0,95.0,-999.0,121.492339,31.286412,121.497323,31.285173,121.497536,31.288448,121.495261,31.288196,121.495932,31.289067,-999.0,-999.0,1,43.5,121.4943697,31.28641102,11,11,5,5,5,5,5,5
1974,16,6153,28020,31,-51,4,6153,27902,25,-63,4,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28033.0,27.0,-59.0,4.0,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27913.0,26.0,-61.0,4.0,1,1.51e+12,25,37.0,22.0,21.0,19.0,38.0,121.498923,31.281691,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,1,17.5,121.4961433,31.28313657,2,2,2,3,4,2,3,3
750,7,4199,18538,31,-51,4,4199,18467,19,-75,4,4199.0,18317.0,26.0,-61.0,4.0,0.0,0.0,20.0,-73.0,4.0,4199.0,18619.0,23.0,-67.0,4.0,4199.0,29752.0,19.0,-75.0,4.0,0,1.52e+12,29,2.0,32.0,-999.0,16.0,6.0,121.502463,31.284142,121.496847,31.283612,121.500524,31.287906,-999.0,-999.0,121.499258,31.288113,121.494757,31.284161,1,0.8,121.4968838,31.28226504,46,46,2,4,3,4,3,4
764,7,4199,18538,31,-51,4,4199,18317,29,-55,4,4199.0,18618.0,20.0,-73.0,4.0,0.0,0.0,18.0,-77.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,29,32.0,33.0,-999.0,-999.0,-999.0,121.502463,31.284142,121.500524,31.287906,121.499455,31.28776,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,0.8,121.4968838,31.28226504,46,46,2,2,4,4,1,1
5884,22,6153,28032,28,-57,4,6153,27903,19,-75,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,28031.0,22.0,-69.0,4.0,6153.0,27912.0,31.0,-51.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,1,1.53e+12,18,19.0,21.0,24.0,23.0,43.0,121.50187,31.284054,121.494429,31.278097,121.497323,31.285173,121.495261,31.288196,121.501757,31.285306,121.498572,31.286194,1,13.3,121.4999091,31.28501698,28,28,2,4,3,3,2,4
5596,22,6153,27902,27,-59,4,6153,27903,23,-67,4,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28020.0,25.0,-63.0,4.0,6153.0,28031.0,18.0,-77.0,4.0,1,1.53e+12,37,19.0,22.0,38.0,25.0,24.0,121.503581,31.28534,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.495261,31.288196,1,40.8,121.497287,31.28411718,17,17,2,3,4,3,3,4
1981,16,6153,28020,31,-51,4,6153,27902,26,-61,4,6153.0,28021.0,19.0,-75.0,4.0,6153.0,28033.0,28.0,-57.0,4.0,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27913.0,30.0,-53.0,4.0,1,1.51e+12,25,37.0,22.0,21.0,19.0,38.0,121.498923,31.281691,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,1,17.6,121.496145,31.28313596,2,2,2,3,4,2,3,2
2140,16,6153,27912,31,-51,4,6153,27903,21,-71,4,6153.0,28021.0,19.0,-75.0,4.0,6362.0,30073.0,21.0,-71.0,4.0,6362.0,41027.0,18.0,-77.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,1,1.51e+12,23,19.0,22.0,55.0,59.0,18.0,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.507842,31.28561,121.509291,31.286813,121.50187,31.284054,1,47.3,121.5016634,31.28468367,44,44,2,4,4,4,4,2
23,0,4199,12499,19,-75,4,4199,18639,13,-87,4,4199.0,29751.0,18.0,-77.0,4.0,4199.0,29753.0,15.0,-83.0,4.0,4199.0,48601.0,13.0,-87.0,4.0,4199.0,18638.0,14.0,-85.0,4.0,1,1.52e+12,1,4.0,9.0,5.0,7.0,10.0,121.485106,31.285941,121.490939,31.28661,121.49346,31.285513,121.492659,31.283734,121.484975,31.285418,121.492016,31.295198,1,23.2,121.4918112,31.28485648,54,54,4,5,4,5,5,5
4094,18,6153,27930,18,-77,4,6153,28031,16,-81,4,6153.0,28020.0,11.0,-91.0,3.0,6153.0,27911.0,14.0,-85.0,4.0,6153.0,27909.0,15.0,-83.0,4.0,6153.0,27930.0,16.0,-81.0,4.0,1,1.53e+12,42,24.0,25.0,43.0,46.0,42.0,121.494086,31.282709,121.495261,31.288196,121.498923,31.281691,121.498572,31.286194,121.487106,31.272866,121.494086,31.282709,1,47.6,121.4974738,31.28806821,0,0,4,5,6,5,5,5
931,7,4199,29743,30,-53,4,4199,29741,25,-63,4,0.0,0.0,28.0,-57.0,4.0,0.0,0.0,24.0,-65.0,4.0,4199.0,18638.0,26.0,-61.0,4.0,0.0,0.0,23.0,-67.0,4.0,0,1.52e+12,27,14.0,-999.0,-999.0,10.0,-999.0,121.493918,31.287768,121.495055,31.288492,-999.0,-999.0,-999.0,-999.0,121.492016,31.295198,-999.0,-999.0,1,0.8,121.4968838,31.28226504,46,46,2,3,2,3,3,3
3110,17,6153,28021,26,-61,4,6153,27940,28,-57,4,6153.0,27913.0,27.0,-59.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6153.0,28032.0,24.0,-65.0,4.0,6153.0,27852.0,27.0,-59.0,4.0,0,1.52e+12,22,58.0,38.0,19.0,18.0,84.0,121.499699,31.276899,121.497584,31.27897,121.498646,31.28425,121.494429,31.278097,121.50187,31.284054,121.494492,31.278723,1,4.9,121.5101522,31.27946348,3,3,3,2,2,3,3,2
1738,15,6153,27903,22,-69,4,6153,27912,26,-61,4,6153.0,28021.0,18.0,-77.0,4.0,6362.0,29968.0,19.0,-75.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.51e+12,19,23.0,22.0,52.0,18.0,-999.0,121.494429,31.278097,121.501757,31.285306,121.499699,31.276899,121.504264,31.277168,121.50187,31.284054,-999.0,-999.0,0,305.2,121.4969439,31.28375822,13,17,3,3,4,4,2,1
3535,17,6153,27905,19,-75,4,6153,28031,20,-73,4,6153.0,27913.0,21.0,-71.0,4.0,6153.0,27911.0,20.0,-73.0,4.0,0.0,0.0,18.0,-77.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,0,1.52e+12,87,24.0,38.0,43.0,-999.0,21.0,121.486917,31.274206,121.495261,31.288196,121.498646,31.28425,121.498572,31.286194,-999.0,-999.0,121.497323,31.285173,1,26.4,121.495205,31.28509921,26,26,4,4,4,4,4,3
5955,22,6153,28032,25,-63,4,6153,27903,20,-73,4,6153.0,28021.0,14.0,-85.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,27913.0,14.0,-85.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,1,1.53e+12,18,19.0,22.0,23.0,38.0,43.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.498646,31.28425,121.498572,31.286194,0,50.7,121.5006559,31.28486597,44,44,3,4,5,3,5,5
5570,22,6153,28033,26,-61,4,6153,27903,19,-75,4,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,6153.0,27913.0,21.0,-71.0,4.0,6153.0,28020.0,21.0,-71.0,4.0,1,1.53e+12,21,19.0,22.0,37.0,38.0,25.0,121.497323,31.285173,121.494429,31.278097,121.499699,31.276899,121.503581,31.28534,121.498646,31.28425,121.498923,31.281691,1,38.0,121.4972633,31.28409966,17,17,3,4,5,3,4,4
5621,22,6153,28033,29,-55,4,6153,27903,19,-75,4,6153.0,28021.0,15.0,-83.0,4.0,6153.0,28020.0,21.0,-71.0,4.0,6153.0,28031.0,16.0,-81.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,1,1.53e+12,21,19.0,22.0,25.0,24.0,37.0,121.497323,31.285173,121.494429,31.278097,121.499699,31.276899,121.498923,31.281691,121.495261,31.288196,121.503581,31.28534,0,76.6,121.4974551,31.28447177,17,17,2,4,5,4,5,4
2513,17,6305,17274,23,-67,4,6305,17179,15,-83,4,6305.0,17144.0,15.0,-83.0,4.0,6305.0,17307.0,17.0,-79.0,4.0,6305.0,17177.0,12.0,-89.0,4.0,6305.0,17287.0,12.0,-89.0,4.0,0,1.52e+12,54,71.0,57.0,49.0,72.0,70.0,121.51148,31.278201,121.513832,31.276985,121.505035,31.283008,121.510413,31.277189,121.513451,31.279099,121.513375,31.276554,1,4.9,121.5101522,31.27946348,3,3,3,5,5,4,5,5
2573,17,6305,17274,31,-51,4,6305,17144,25,-63,4,6305.0,17146.0,18.0,-77.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6362.0,29967.0,21.0,-71.0,4.0,6305.0,17307.0,19.0,-75.0,4.0,0,1.52e+12,54,57.0,74.0,52.0,47.0,49.0,121.51148,31.278201,121.505035,31.283008,121.505542,31.273821,121.504264,31.277168,121.511947,31.281646,121.510413,31.277189,1,4.9,121.5101522,31.27946348,3,3,2,3,4,4,4,4
4425,18,6153,28033,23,-67,4,6153,28031,21,-71,4,6153.0,27911.0,19.0,-75.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28024.0,14.0,-85.0,4.0,1,1.53e+12,21,24.0,43.0,37.0,38.0,89.0,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.503581,31.28534,121.498646,31.28425,121.494823,31.285815,1,48.1,121.4953368,31.28528005,26,26,3,4,4,5,3,5
5839,22,6153,28032,31,-51,4,6153,27903,20,-73,4,6153.0,27913.0,20.0,-73.0,4.0,0.0,0.0,17.0,-79.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,0.0,0.0,23.0,-67.0,4.0,1,1.53e+12,18,19.0,38.0,-999.0,21.0,-999.0,121.50187,31.284054,121.494429,31.278097,121.498646,31.28425,-999.0,-999.0,121.497323,31.285173,-999.0,-999.0,1,20.9,121.4992628,31.28507102,20,20,2,4,4,4,3,3
2104,16,6153,28032,31,-51,4,6153,27903,23,-67,4,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,6153.0,27912.0,29.0,-55.0,4.0,1,1.51e+12,18,19.0,22.0,21.0,38.0,23.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.497323,31.285173,121.498646,31.28425,121.501757,31.285306,1,25.3,121.5009207,31.2845435,58,58,2,3,3,4,4,2
4311,18,6153,27902,17,-79,4,6153,28020,14,-85,4,6153.0,27903.0,14.0,-85.0,4.0,6153.0,28031.0,21.0,-71.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,1,1.53e+12,37,25.0,19.0,24.0,43.0,21.0,121.503581,31.28534,121.498923,31.281691,121.494429,31.278097,121.495261,31.288196,121.498572,31.286194,121.497323,31.285173,1,14.8,121.4958236,31.28614943,1,1,4,5,5,4,4,3
3806,18,6153,28031,22,-69,4,6362,29949,19,-75,4,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27902.0,18.0,-77.0,4.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,1,1.53e+12,24,20.0,19.0,37.0,23.0,25.0,121.495261,31.288196,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498923,31.281691,1,3.6,121.5001756,31.28713484,55,55,3,4,5,4,5,5
1462,14,6153,28032,26,-61,4,6362,30073,16,-81,4,6153.0,28021.0,18.0,-77.0,4.0,6153.0,27903.0,20.0,-73.0,4.0,6153.0,27912.0,30.0,-53.0,4.0,6153.0,28020.0,15.0,-83.0,4.0,1,1.51e+12,18,55.0,22.0,19.0,23.0,25.0,121.50187,31.284054,121.507842,31.28561,121.499699,31.276899,121.494429,31.278097,121.501757,31.285306,121.498923,31.281691,0,51.0,121.5026423,31.28432934,18,49,3,5,4,4,2,5
5129,20,6153,28024,24,-65,4,6153,27913,19,-75,4,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27911.0,16.0,-81.0,4.0,1,1.53e+12,89,38.0,24.0,37.0,21.0,43.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.503581,31.28534,121.497323,31.285173,121.498572,31.286194,1,9.8,121.4946161,31.28600261,11,11,3,4,4,5,4,5
5349,21,4199,29752,24,-65,4,4199,12499,22,-69,4,4199.0,29753.0,22.0,-69.0,4.0,4199.0,29712.0,16.0,-81.0,4.0,4199.0,18539.0,17.0,-79.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1.53e+12,6,1.0,5.0,15.0,13.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.49169,31.290129,121.499165,31.284763,-999.0,-999.0,1,6.5,121.4956927,31.28600127,1,1,3,3,3,5,4,4
3274,17,6153,28021,29,-55,4,6153,28032,27,-59,4,6153.0,28033.0,25.0,-63.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6362.0,29968.0,22.0,-69.0,4.0,0,1.52e+12,22,18.0,21.0,23.0,19.0,52.0,121.499699,31.276899,121.50187,31.284054,121.497323,31.285173,121.501757,31.285306,121.494429,31.278097,121.504264,31.277168,1,4.9,121.5101522,31.27946348,3,3,2,2,3,3,3,3
2106,16,6153,28032,31,-51,4,6153,27903,22,-69,4,6153.0,28021.0,21.0,-71.0,4.0,6153.0,28033.0,19.0,-75.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,6153.0,27912.0,29.0,-55.0,4.0,1,1.51e+12,18,19.0,22.0,21.0,38.0,23.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.497323,31.285173,121.498646,31.28425,121.501757,31.285306,1,14.9,121.501074,31.2846847,44,44,2,3,4,4,4,2
531,6,4199,29752,30,-53,4,4199,18638,24,-65,4,4199.0,12499.0,24.0,-65.0,4.0,4199.0,18467.0,23.0,-67.0,4.0,4199.0,29753.0,25.0,-63.0,4.0,4199.0,29751.0,24.0,-65.0,4.0,0,1.52e+12,6,10.0,1.0,2.0,5.0,9.0,121.494757,31.284161,121.492016,31.295198,121.485106,31.285941,121.496847,31.283612,121.492659,31.283734,121.49346,31.285513,1,25.9,121.4943344,31.28672782,53,53,2,3,3,3,3,3
4793,19,6153,27902,31,-51,4,6153,27903,22,-69,4,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28020.0,24.0,-65.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,0,1.53e+12,37,19.0,38.0,25.0,22.0,21.0,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,1,29.6,121.4966388,31.28414409,17,17,2,3,3,3,4,3
