,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
2745,17,6305,17144,25,-63,4,6362,29967,15,-83,4,6362.0,29968.0,20.0,-73.0,4.0,6305.0,17274.0,21.0,-71.0,4.0,0.0,0.0,13.0,-87.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,57,47.0,52.0,54.0,-999.0,-999.0,121.505035,31.283008,121.511947,31.281646,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,-999.0,-999.0,1,4.9,121.5101522,31.27946348,3,3,3,5,4,4,5,1
4330,18,6153,27902,22,-69,4,6153,28020,15,-83,4,6153.0,27913.0,16.0,-81.0,4.0,6153.0,28031.0,20.0,-73.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,1,1.53e+12,37,25.0,38.0,24.0,21.0,43.0,121.503581,31.28534,121.498923,31.281691,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,1,21.3,121.4956638,31.28624426,1,1,3,5,5,4,4,4
1561,14,6153,28033,26,-61,4,6153,27913,19,-75,4,6153.0,28020.0,21.0,-71.0,4.0,6362.0,30075.0,15.0,-83.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,6153.0,28031.0,16.0,-81.0,4.0,1,1.51e+12,21,38.0,25.0,40.0,37.0,24.0,121.497323,31.285173,121.498646,31.28425,121.498923,31.281691,121.505676,31.279911,121.503581,31.28534,121.495261,31.288196,1,20.4,121.4966786,31.28402852,17,17,3,4,4,5,4,5
5575,22,6153,28033,28,-57,4,6153,27903,21,-71,4,6153.0,28021.0,17.0,-79.0,4.0,6153.0,27902.0,24.0,-65.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,1,1.53e+12,21,19.0,22.0,37.0,38.0,25.0,121.497323,31.285173,121.494429,31.278097,121.499699,31.276899,121.503581,31.28534,121.498646,31.28425,121.498923,31.281691,1,38.0,121.4972633,31.28409966,17,17,2,4,4,3,3,4
1840,15,6362,29978,21,-71,4,6153,28032,14,-85,4,6362.0,29968.0,16.0,-81.0,4.0,6305.0,17274.0,15.0,-83.0,4.0,6305.0,17144.0,15.0,-83.0,4.0,6362.0,29966.0,18.0,-77.0,4.0,0,1.51e+12,60,18.0,52.0,54.0,57.0,56.0,121.504101,31.283884,121.50187,31.284054,121.504264,31.277168,121.51148,31.278201,121.505035,31.283008,121.507277,31.283308,1,25.7,121.4969439,31.28375822,17,17,4,5,5,5,5,4
6056,22,6153,27912,27,-59,4,6153,27903,17,-79,4,6153.0,28032.0,22.0,-69.0,4.0,6153.0,27902.0,13.0,-87.0,4.0,6153.0,28021.0,15.0,-83.0,4.0,6362.0,30073.0,13.0,-87.0,4.0,1,1.53e+12,23,19.0,18.0,37.0,22.0,55.0,121.501757,31.285306,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,121.499699,31.276899,121.507842,31.28561,1,26.2,121.5019126,31.2843114,49,49,2,4,3,5,5,5
4544,19,6153,27903,26,-61,4,6153,28021,21,-71,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,6153.0,28032.0,22.0,-69.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,0,1.53e+12,19,22.0,38.0,25.0,18.0,37.0,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,0,66.9,121.4995739,31.28422129,41,41,3,4,4,4,3,3
2519,17,6305,17274,25,-63,4,6305,17179,15,-83,4,6305.0,17144.0,17.0,-79.0,4.0,6305.0,17307.0,16.0,-81.0,4.0,6305.0,17154.0,13.0,-87.0,4.0,6362.0,29967.0,14.0,-85.0,4.0,0,1.52e+12,54,71.0,57.0,49.0,68.0,47.0,121.51148,31.278201,121.513832,31.276985,121.505035,31.283008,121.510413,31.277189,121.513278,31.277067,121.511947,31.281646,1,4.9,121.5101522,31.27946348,3,3,3,5,4,5,5,5
1304,13,6153,27902,24,-65,4,6153,27911,19,-75,4,6153.0,28031.0,23.0,-67.0,4.0,6153.0,27903.0,19.0,-75.0,4.0,6153.0,27909.0,17.0,-79.0,4.0,6153.0,27930.0,17.0,-79.0,4.0,1,1.52e+12,37,43.0,24.0,19.0,46.0,42.0,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.487106,31.272866,121.494086,31.282709,1,19.0,121.4975374,31.2883151,9,9,3,4,3,4,4,4
5977,22,6153,28032,26,-61,4,6153,27903,17,-79,4,6153.0,28021.0,15.0,-83.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,18,19.0,22.0,23.0,43.0,-999.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.498572,31.286194,-999.0,-999.0,1,23.7,121.5009315,31.28478988,44,44,3,4,5,3,4,8
5743,22,6153,28033,25,-63,4,6153,28031,24,-65,4,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28032.0,17.0,-79.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,37.0,18.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.503581,31.28534,121.50187,31.284054,1,30.2,121.4986971,31.2845776,41,41,3,3,3,5,5,4
5446,21,4199,29742,21,-71,4,4199,12499,21,-71,4,4199.0,29753.0,20.0,-73.0,4.0,4199.0,18539.0,23.0,-67.0,4.0,4199.0,29752.0,22.0,-69.0,4.0,4199.0,18537.0,17.0,-79.0,4.0,1,1.53e+12,12,1.0,5.0,13.0,6.0,26.0,121.495039,31.296587,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.494757,31.284161,121.499263,31.287606,1,22.1,121.4956961,31.28487504,50,50,4,4,4,3,3,4
1331,14,6362,29967,21,-71,4,6362,30075,20,-73,4,6362.0,30074.0,19.0,-75.0,4.0,6305.0,58243.0,15.0,-83.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6362.0,30095.0,16.0,-81.0,4.0,1,1.51e+12,47,40.0,48.0,51.0,52.0,53.0,121.511947,31.281646,121.505676,31.279911,121.51078,31.282514,121.514716,31.281609,121.504264,31.277168,121.51017,31.279698,1,21.9,121.5101002,31.27996184,52,3,4,4,4,5,4,5
5849,22,6153,28032,31,-51,4,6153,27903,18,-77,4,6153.0,27913.0,18.0,-77.0,4.0,6153.0,28033.0,24.0,-65.0,4.0,6153.0,28031.0,22.0,-69.0,4.0,6153.0,27912.0,20.0,-73.0,4.0,1,1.53e+12,18,19.0,38.0,21.0,24.0,23.0,121.50187,31.284054,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,121.495261,31.288196,121.501757,31.285306,1,34.4,121.4996436,31.2848355,28,28,2,4,4,3,3,4
3850,18,6153,28031,21,-71,4,6153,27903,11,-91,3,6153.0,27902.0,11.0,-91.0,3.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,27913.0,11.0,-91.0,3.0,6185.0,28102.0,15.0,-83.0,4.0,1,1.53e+12,24,19.0,37.0,23.0,38.0,91.0,121.495261,31.288196,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,1,41.8,121.4997757,31.28734646,55,55,4,6,6,5,6,5
897,7,4199,29741,31,-51,4,4199,12498,25,-63,4,4199.0,18638.0,23.0,-67.0,4.0,0.0,0.0,22.0,-69.0,4.0,4199.0,12499.0,20.0,-73.0,4.0,4199.0,18537.0,21.0,-71.0,4.0,0,1.52e+12,14,28.0,10.0,-999.0,1.0,26.0,121.495055,31.288492,121.499286,31.289474,121.492016,31.295198,-999.0,-999.0,121.485106,31.285941,121.499263,31.287606,1,0.8,121.4968838,31.28226504,46,46,2,3,3,3,4,4
5740,22,6153,28033,26,-61,4,6153,28031,24,-65,4,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28032.0,17.0,-79.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,37.0,18.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.503581,31.28534,121.50187,31.284054,1,30.2,121.4986971,31.2845776,41,41,3,3,3,5,5,4
4596,19,6153,27913,23,-67,4,6153,28021,16,-81,4,6153.0,28020.0,16.0,-81.0,4.0,6153.0,28032.0,17.0,-79.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27903.0,20.0,-73.0,4.0,0,1.53e+12,38,22.0,25.0,18.0,21.0,19.0,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,121.50187,31.284054,121.497323,31.285173,121.494429,31.278097,1,17.9,121.4989226,31.28452091,41,41,3,5,5,4,4,4
6173,22,6153,28032,31,-51,4,6362,30088,19,-75,4,6153.0,27912.0,30.0,-53.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6362.0,29949.0,19.0,-75.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,1,1.53e+12,18,102.0,23.0,22.0,20.0,38.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.499699,31.276899,121.508039,31.286935,121.498646,31.28425,1,3.3,121.5030086,31.28369429,35,35,2,4,2,5,4,4
2275,16,6362,30073,27,-59,4,6362,30075,25,-63,4,6362.0,29966.0,26.0,-61.0,4.0,6362.0,29968.0,19.0,-75.0,4.0,6362.0,29967.0,19.0,-75.0,4.0,6362.0,30074.0,19.0,-75.0,4.0,1,1.51e+12,55,40.0,56.0,52.0,47.0,48.0,121.507842,31.28561,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,121.51078,31.282514,0,63.4,121.5081986,31.28192837,40,40,2,3,3,4,4,4
1439,14,6362,29978,19,-75,4,6362,29966,18,-77,4,6153.0,28032.0,23.0,-67.0,4.0,6362.0,30075.0,19.0,-75.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,6362.0,29977.0,19.0,-75.0,4.0,1,1.51e+12,60,56.0,18.0,40.0,23.0,63.0,121.504101,31.283884,121.507277,31.283308,121.50187,31.284054,121.505676,31.279911,121.501757,31.285306,121.503721,31.281037,0,87.3,121.5038991,31.28379689,18,48,4,4,3,4,3,4
5399,21,4199,29752,30,-53,4,4199,12499,22,-69,4,4199.0,29753.0,24.0,-65.0,4.0,4199.0,29742.0,20.0,-73.0,4.0,4199.0,29751.0,23.0,-67.0,4.0,4199.0,18539.0,20.0,-73.0,4.0,1,1.53e+12,6,1.0,5.0,12.0,9.0,13.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.495039,31.296587,121.49346,31.285513,121.499165,31.284763,1,39.1,121.4952601,31.2852325,26,26,2,3,3,4,3,4
4936,20,6153,28033,31,-51,4,6153,27913,25,-63,4,6153.0,28031.0,23.0,-67.0,4.0,6153.0,27905.0,24.0,-65.0,4.0,6153.0,27902.0,18.0,-77.0,4.0,6153.0,28020.0,19.0,-75.0,4.0,1,1.53e+12,21,38.0,24.0,87.0,37.0,25.0,121.497323,31.285173,121.498646,31.28425,121.495261,31.288196,121.486917,31.274206,121.503581,31.28534,121.498923,31.281691,1,19.0,121.4960685,31.28449309,37,37,2,3,3,3,4,4
2094,16,6153,27913,22,-69,4,6153,28032,27,-59,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,1,1.51e+12,38,18.0,19.0,23.0,22.0,21.0,121.498646,31.28425,121.50187,31.284054,121.494429,31.278097,121.501757,31.285306,121.499699,31.276899,121.497323,31.285173,0,53.9,121.5005133,31.28374398,13,61,3,2,3,3,3,4
4478,19,6153,28032,25,-63,4,6153,27912,25,-63,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27913.0,18.0,-77.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,21.0,38.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.497323,31.285173,121.498646,31.28425,1,44.4,121.5005926,31.28406519,13,13,3,3,4,4,4,4
1353,14,6362,30075,28,-57,4,6362,29968,20,-73,4,6362.0,30073.0,18.0,-77.0,4.0,6362.0,29967.0,20.0,-73.0,4.0,6362.0,30074.0,20.0,-73.0,4.0,0.0,0.0,2.0,-109.0,0.0,1,1.51e+12,40,52.0,55.0,47.0,48.0,-999.0,121.505676,31.279911,121.504264,31.277168,121.507842,31.28561,121.511947,31.281646,121.51078,31.282514,-999.0,-999.0,1,7.9,121.5089611,31.28101705,42,42,2,4,4,4,4,7
3139,17,6153,27913,29,-55,4,6153,27940,26,-61,4,6362.0,30075.0,24.0,-65.0,4.0,6153.0,27853.0,24.0,-65.0,4.0,6153.0,28032.0,27.0,-59.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,38,58.0,40.0,85.0,18.0,-999.0,121.498646,31.28425,121.497584,31.27897,121.505676,31.279911,121.499588,31.274909,121.50187,31.284054,-999.0,-999.0,1,4.9,121.5101522,31.27946348,3,3,2,3,3,3,2,1
3322,17,6153,28021,31,-51,4,6153,27903,25,-63,4,6153.0,27913.0,30.0,-53.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28033.0,27.0,-59.0,4.0,6153.0,28032.0,23.0,-67.0,4.0,0,1.52e+12,22,19.0,38.0,37.0,21.0,18.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,121.497323,31.285173,121.50187,31.284054,1,4.9,121.5101522,31.27946348,3,3,2,3,2,3,2,3
4977,20,6153,27905,31,-51,4,6153,27913,21,-71,4,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,6153.0,28023.0,25.0,-63.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,1,1.53e+12,87,38.0,24.0,43.0,96.0,21.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.498572,31.286194,121.496873,31.284712,121.497323,31.285173,0,52.2,121.4953299,31.28465431,26,26,2,4,4,4,3,3
3271,17,6153,27913,27,-59,4,6153,28021,29,-55,4,6153.0,28032.0,28.0,-57.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,0,1.52e+12,38,22.0,18.0,21.0,23.0,19.0,121.498646,31.28425,121.499699,31.276899,121.50187,31.284054,121.497323,31.285173,121.501757,31.285306,121.494429,31.278097,1,4.9,121.5101522,31.27946348,3,3,2,2,2,3,3,3
4127,18,6153,27902,13,-87,4,6153,28020,13,-87,4,0.0,0.0,13.0,-87.0,4.0,6153.0,27909.0,12.0,-89.0,4.0,0.0,0.0,12.0,-89.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,37,25.0,-999.0,46.0,-999.0,-999.0,121.503581,31.28534,121.498923,31.281691,-999.0,-999.0,121.487106,31.272866,-999.0,-999.0,-999.0,-999.0,1,4.9,121.4972228,31.28774777,0,0,5,5,5,5,5,8
2718,17,6305,17144,28,-57,4,6362,29967,16,-81,4,6305.0,17145.0,13.0,-87.0,4.0,6362.0,29968.0,19.0,-75.0,4.0,6305.0,17274.0,24.0,-65.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,57,47.0,76.0,52.0,54.0,-999.0,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,1,4.9,121.5101522,31.27946348,3,3,2,5,5,4,3,1
1472,14,6153,28032,26,-61,4,6153,28021,18,-77,4,6153.0,27903.0,19.0,-75.0,4.0,6362.0,30073.0,17.0,-79.0,4.0,0.0,0.0,15.0,-83.0,4.0,0.0,0.0,16.0,-81.0,4.0,1,1.51e+12,18,22.0,19.0,55.0,-999.0,-999.0,121.50187,31.284054,121.499699,31.276899,121.494429,31.278097,121.507842,31.28561,-999.0,-999.0,-999.0,-999.0,1,29.6,121.5020846,31.28452351,49,49,3,4,4,4,5,5
1501,14,6153,28032,27,-59,4,6153,28021,19,-75,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,27912.0,25.0,-63.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,1,1.51e+12,18,22.0,19.0,23.0,38.0,21.0,121.50187,31.284054,121.499699,31.276899,121.494429,31.278097,121.501757,31.285306,121.498646,31.28425,121.497323,31.285173,1,16.4,121.5012035,31.28459751,58,58,2,4,4,3,4,4
1298,13,6153,27902,22,-69,4,6153,27911,18,-77,4,6153.0,28031.0,24.0,-65.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,6153.0,28033.0,15.0,-83.0,4.0,1,1.52e+12,37,43.0,24.0,19.0,25.0,21.0,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498923,31.281691,121.497323,31.285173,1,13.9,121.4973426,31.28775357,0,0,3,4,3,4,5,5
2083,16,6153,27913,29,-55,4,6153,28032,26,-61,4,6153.0,27902.0,20.0,-73.0,4.0,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,6153.0,28021.0,24.0,-65.0,4.0,1,1.51e+12,38,18.0,37.0,19.0,23.0,22.0,121.498646,31.28425,121.50187,31.284054,121.503581,31.28534,121.494429,31.278097,121.501757,31.285306,121.499699,31.276899,0,1032.8,121.5003297,31.28338495,3,61,2,3,4,3,3,3
3977,18,6153,27911,20,-73,4,6153,27913,10,-93,3,6362.0,30071.0,13.0,-87.0,4.0,0.0,0.0,9.0,-95.0,3.0,0.0,0.0,8.0,-97.0,3.0,6153.0,28031.0,21.0,-71.0,4.0,1,1.53e+12,43,38.0,64.0,-999.0,-999.0,24.0,121.498572,31.286194,121.498646,31.28425,121.503121,31.288529,-999.0,-999.0,-999.0,-999.0,121.495261,31.288196,0,60.7,121.4985946,31.28805099,56,56,4,6,5,6,6,4
5907,22,6153,27912,31,-51,4,6153,27903,19,-75,4,6153.0,28033.0,17.0,-79.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27911.0,19.0,-75.0,4.0,6153.0,28032.0,28.0,-57.0,4.0,1,1.53e+12,23,19.0,21.0,24.0,43.0,18.0,121.501757,31.285306,121.494429,31.278097,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.50187,31.284054,1,13.6,121.4999142,31.28502393,28,28,2,4,4,4,4,2
2493,17,6362,29967,14,-85,4,6305,17177,14,-85,4,6305.0,17274.0,20.0,-73.0,4.0,6305.0,17307.0,21.0,-71.0,4.0,6305.0,17179.0,18.0,-77.0,4.0,6362.0,30074.0,15.0,-83.0,4.0,0,1.52e+12,47,72.0,54.0,49.0,71.0,48.0,121.511947,31.281646,121.513451,31.279099,121.51148,31.278201,121.510413,31.277189,121.513832,31.276985,121.51078,31.282514,1,4.9,121.5101522,31.27946348,3,3,5,5,4,4,4,5
2352,16,6362,29967,23,-67,4,6362,30074,18,-77,4,6362.0,30075.0,15.0,-83.0,4.0,6305.0,58243.0,19.0,-75.0,4.0,6305.0,17154.0,15.0,-83.0,4.0,6362.0,30094.0,15.0,-83.0,4.0,1,1.51e+12,47,48.0,40.0,51.0,68.0,50.0,121.511947,31.281646,121.51078,31.282514,121.505676,31.279911,121.514716,31.281609,121.513278,31.277067,121.510224,31.279669,1,26.4,121.5102855,31.27971765,3,3,3,4,5,4,5,5
298,1,6153,28032,31,-51,4,6153,27903,20,-73,4,6362.0,29949.0,17.0,-79.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,28033.0,16.0,-81.0,4.0,0,1.52e+12,18,19.0,20.0,22.0,23.0,21.0,121.50187,31.284054,121.494429,31.278097,121.508039,31.286935,121.499699,31.276899,121.501757,31.285306,121.497323,31.285173,0,50.6,121.5005223,31.28493628,28,28,2,4,4,4,3,5
453,5,4199,29753,29,-55,4,4199,18467,24,-65,4,4199.0,18638.0,21.0,-71.0,4.0,4199.0,29752.0,27.0,-59.0,4.0,4199.0,29751.0,28.0,-57.0,4.0,4199.0,18639.0,24.0,-65.0,4.0,1,1.52e+12,5,2.0,10.0,6.0,9.0,4.0,121.492659,31.283734,121.496847,31.283612,121.492016,31.295198,121.494757,31.284161,121.49346,31.285513,121.490939,31.28661,1,19.0,121.4928925,31.28454887,24,24,2,3,4,2,2,3
5050,20,6153,27905,18,-77,4,6153,27913,17,-79,4,6153.0,28031.0,17.0,-79.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,28024.0,21.0,-71.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,1,1.53e+12,87,38.0,24.0,21.0,89.0,37.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.494823,31.285815,121.503581,31.28534,1,24.6,121.4942194,31.28513533,34,34,4,4,4,4,4,5
1327,14,6362,29967,26,-61,4,6362,30075,22,-69,4,6362.0,30074.0,20.0,-73.0,4.0,6305.0,17307.0,15.0,-83.0,4.0,6305.0,58243.0,17.0,-79.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,1,1.51e+12,47,40.0,48.0,49.0,51.0,52.0,121.511947,31.281646,121.505676,31.279911,121.51078,31.282514,121.510413,31.277189,121.514716,31.281609,121.504264,31.277168,1,29.6,121.5102105,31.27976165,3,3,3,3,4,5,4,4
6050,22,6153,27912,25,-63,4,6153,27903,15,-83,4,6153.0,28032.0,21.0,-71.0,4.0,6153.0,27902.0,13.0,-87.0,4.0,6153.0,28021.0,15.0,-83.0,4.0,6362.0,30073.0,14.0,-85.0,4.0,1,1.53e+12,23,19.0,18.0,37.0,22.0,55.0,121.501757,31.285306,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,121.499699,31.276899,121.507842,31.28561,1,32.9,121.5018712,31.28439715,49,49,3,5,4,5,5,5
6084,22,6153,27912,29,-55,4,6153,27903,19,-75,4,6153.0,28032.0,24.0,-65.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6362.0,30071.0,18.0,-77.0,4.0,6362.0,29964.0,19.0,-75.0,4.0,1,1.53e+12,23,19.0,18.0,22.0,64.0,65.0,121.501757,31.285306,121.494429,31.278097,121.50187,31.284054,121.499699,31.276899,121.503121,31.288529,121.501896,31.289365,1,11.0,121.5022338,31.2841832,49,49,2,4,3,4,4,4
2955,17,6362,29978,18,-77,4,6362,30075,18,-77,4,6362.0,29968.0,18.0,-77.0,4.0,6362.0,29977.0,24.0,-65.0,4.0,6153.0,27903.0,26.0,-61.0,4.0,0.0,0.0,25.0,-63.0,4.0,0,1.52e+12,60,40.0,52.0,63.0,19.0,-999.0,121.504101,31.283884,121.505676,31.279911,121.504264,31.277168,121.503721,31.281037,121.494429,31.278097,-999.0,-999.0,1,4.9,121.5101522,31.27946348,3,3,4,4,4,3,3,3
2901,17,6362,30075,22,-69,4,6362,29966,18,-77,4,6362.0,30073.0,18.0,-77.0,4.0,6153.0,27924.0,20.0,-73.0,4.0,6362.0,29968.0,21.0,-71.0,4.0,6362.0,29977.0,18.0,-77.0,4.0,0,1.52e+12,40,56.0,55.0,80.0,52.0,63.0,121.505676,31.279911,121.507277,31.283308,121.507842,31.28561,121.502828,31.279403,121.504264,31.277168,121.503721,31.281037,1,4.9,121.5101522,31.27946348,3,3,3,4,4,4,4,4
5306,21,4199,29742,24,-65,4,4199,12499,19,-75,4,4199.0,29743.0,15.0,-83.0,4.0,4199.0,29741.0,15.0,-83.0,4.0,4199.0,29752.0,19.0,-75.0,4.0,4199.0,29753.0,15.0,-83.0,4.0,1,1.53e+12,12,1.0,27.0,14.0,6.0,5.0,121.495039,31.296587,121.485106,31.285941,121.493918,31.287768,121.495055,31.288492,121.494757,31.284161,121.492659,31.283734,1,26.1,121.4957465,31.28629017,1,1,3,4,5,5,4,5
4580,19,6153,27902,20,-73,4,6153,28021,18,-77,4,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28020.0,17.0,-79.0,4.0,6153.0,28032.0,20.0,-73.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,0,1.53e+12,37,22.0,38.0,25.0,18.0,21.0,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.497323,31.285173,1,28.0,121.4991464,31.28448683,41,41,4,4,4,4,4,4
5139,20,6153,28024,21,-71,4,6153,27913,18,-77,4,6153.0,28031.0,20.0,-73.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,6185.0,28271.0,18.0,-77.0,4.0,1,1.53e+12,89,38.0,24.0,21.0,43.0,98.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.498572,31.286194,121.492339,31.286412,1,2.3,121.4946525,31.28609531,11,11,4,4,4,4,5,4
4674,19,6153,28033,26,-61,4,6153,27902,13,-87,4,6153.0,27911.0,21.0,-71.0,4.0,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27913.0,21.0,-71.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,1,19.7,121.4978355,31.28504096,21,21,3,5,4,4,5,4
2005,16,6153,28020,31,-51,4,6153,27902,26,-61,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,27903.0,21.0,-71.0,4.0,6153.0,27913.0,21.0,-71.0,4.0,6153.0,28021.0,21.0,-71.0,4.0,1,1.51e+12,25,37.0,21.0,19.0,38.0,22.0,121.498923,31.281691,121.503581,31.28534,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,1,24.0,121.4962643,31.28347901,2,2,2,3,3,4,4,4
2152,16,6153,28032,27,-59,4,6153,27903,23,-67,4,6153.0,28021.0,19.0,-75.0,4.0,6362.0,30073.0,20.0,-73.0,4.0,6362.0,30071.0,19.0,-75.0,4.0,6362.0,29966.0,18.0,-77.0,4.0,1,1.51e+12,18,19.0,22.0,55.0,64.0,56.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.507842,31.28561,121.503121,31.288529,121.507277,31.283308,1,44.1,121.5017538,31.28441765,49,49,2,3,4,4,4,4
