,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
8816,28,6188,41148,30,-53,4,6188,41092,22,-69,4,6188.0,41124.0,25.0,-63.0,4.0,6182.0,1941.0,21.0,-71.0,4.0,6188.0,41149.0,20.0,-73.0,4.0,6188.0,41055.0,19.0,-75.0,4.0,2,1522056838994,28,25.0,26.0,161.0,23.0,30.0,121.218285,31.288788,121.217871,31.2808,121.212407,31.282261,121.217388,31.297609,121.214295,31.280418,121.216674,31.287692,1,17.4,121.21195835,31.28932602,12,12,2,3,3,4,4,4
9295,32,5198,42518,25,-63,4,5198,56688,17,-79,4,5198.0,1186.0,14.0,-85.0,4.0,5198.0,42507.0,17.0,-79.0,4.0,5198.0,49988.0,13.0,-87.0,4.0,0.0,0.0,18.0,-77.0,4.0,2,1523364324881,139,140.0,129.0,142.0,147.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.214195,31.287784,121.221928,31.289447,121.228847,31.298519,-999.0,-999.0,1,4.5,121.21057066,31.28759481,93,93,3,4,5,4,5,4
1084,9,6188,25105,22,-69,4,6188,27394,17,-79,4,6182.0,41139.0,17.0,-79.0,4.0,6188.0,27378.0,18.0,-77.0,4.0,6188.0,25089.0,18.0,-77.0,4.0,6188.0,25633.0,15.0,-83.0,4.0,2,1509178821974,2,5.0,6.0,3.0,18.0,43.0,121.211975,31.276588,121.208105,31.289402,121.223131,31.287758,121.208284,31.289647,121.211975,31.276588,121.215471,31.274783,1,18.5,121.21498506,31.28193448,39,39,3,4,4,4,4,5
9114,31,5198,56688,28,-57,4,5198,49988,19,-75,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,42517.0,14.0,-85.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,56689.0,17.0,-79.0,4.0,1,1523278931266,140,147.0,145.0,141.0,139.0,137.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,121.218148,31.288526,121.211317,31.291577,1,34.3,121.21238269,31.29014179,62,53,2,4,4,5,4,4
1898,11,5198,16059,28,-57,4,5198,16057,19,-75,4,5198.0,16058.0,18.0,-77.0,4.0,5198.0,38198.0,16.0,-81.0,4.0,5198.0,32924.0,12.0,-89.0,4.0,5198.0,17029.0,14.0,-85.0,4.0,1,1509180184907,36,63.0,31.0,38.0,115.0,35.0,121.209767,31.284987,121.221136,31.293876,121.220639,31.281873,121.206769,31.28681,121.187941,31.278148,121.221816,31.293837,0,50.3,121.2072302,31.29137522,67,67,2,4,4,5,5,5
10894,48,5198,42507,28,-57,4,5198,42508,19,-75,4,5198.0,42509.0,23.0,-67.0,4.0,5198.0,42518.0,18.0,-77.0,4.0,5198.0,50807.0,15.0,-83.0,4.0,5198.0,49989.0,14.0,-85.0,4.0,0,1523871192187,142,146.0,148.0,139.0,150.0,145.0,121.221928,31.289447,121.226213,31.283596,121.223001,31.284943,121.218148,31.288526,121.229283,31.292171,121.217371,31.291607,1,9.5,121.21185161,31.28467946,45,45,2,4,3,4,5,5
5419,17,6188,26051,31,-51,4,6188,27394,25,-63,4,6188.0,27377.0,18.0,-77.0,4.0,6188.0,26050.0,17.0,-79.0,4.0,6188.0,26049.0,20.0,-73.0,4.0,6188.0,27378.0,25.0,-63.0,4.0,0,1509594797699,1,5.0,8.0,7.0,10.0,3.0,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.208284,31.289647,1,33.4,121.21065676,31.2878498,93,54,2,3,4,4,4,3
11870,56,5198,42518,27,-59,4,5198,56688,19,-75,4,5198.0,49988.0,16.0,-81.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524045104536,139,140.0,147.0,141.0,-999.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.228847,31.298519,121.218883,31.292806,-999.0,-999.0,-999.0,-999.0,1,29.2,121.21074885,31.28815744,54,54,2,4,5,5,8,8
6676,21,6188,26051,29,-55,4,6182,41607,13,-87,4,6182.0,44754.0,14.0,-85.0,4.0,6182.0,44772.0,12.0,-89.0,4.0,6188.0,41146.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312379281,1,69.0,45.0,41.0,9.0,-999.0,121.211928,31.288649,121.218675,31.293412,121.212896,31.291805,121.222617,31.290824,121.209638,31.285875,-999.0,-999.0,1,24.7,121.21378522,31.29181638,30,30,2,5,5,5,4,8
8885,28,6188,41149,19,-75,4,6188,41092,15,-83,4,6188.0,41148.0,17.0,-79.0,4.0,6188.0,41076.0,13.0,-87.0,4.0,6188.0,41118.0,14.0,-85.0,4.0,0.0,0.0,12.0,-89.0,4.0,2,1522056983277,23,25.0,28.0,22.0,75.0,-999.0,121.214295,31.280418,121.217871,31.2808,121.218285,31.288788,121.220772,31.275301,121.220457,31.275258,-999.0,-999.0,1,22.6,121.21015821,31.28446255,66,66,4,5,4,5,5,5
4587,16,6188,27394,30,-53,4,6188,27395,17,-79,4,6188.0,27393.0,23.0,-67.0,4.0,6182.0,41514.0,13.0,-87.0,4.0,0.0,0.0,12.0,-89.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509524628905,5,4.0,16.0,91.0,-999.0,-999.0,121.208105,31.289402,121.208105,31.289402,121.208105,31.289402,121.221974,31.309473,-999.0,-999.0,-999.0,-999.0,1,44.6,121.21277728,31.29049551,48,62,2,4,3,5,5,8
744,8,5198,38198,24,-65,4,5198,16058,16,-81,4,5198.0,16059.0,21.0,-71.0,4.0,0.0,0.0,15.0,-83.0,4.0,5198.0,16057.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508920881019,38,31.0,36.0,-999.0,63.0,-999.0,121.206769,31.28681,121.220639,31.281873,121.209767,31.284987,-999.0,-999.0,121.221136,31.293876,-999.0,-999.0,1,13.8,121.20455032,31.29303006,33,33,3,5,4,5,3,8
808,8,5198,16059,18,-77,4,5198,25312,16,-81,4,5198.0,16367.0,12.0,-89.0,4.0,5198.0,17029.0,14.0,-85.0,4.0,5198.0,16058.0,12.0,-89.0,4.0,5198.0,16057.0,12.0,-89.0,4.0,2,1508921077239,36,39.0,84.0,35.0,31.0,63.0,121.209767,31.284987,121.217402,31.281802,121.171706,31.262516,121.221816,31.293837,121.220639,31.281873,121.221136,31.293876,1,19.3,121.20443966,31.28868043,129,9,4,5,5,5,5,5
1676,10,6188,27393,20,-73,4,6182,41235,20,-73,4,6182.0,44755.0,18.0,-77.0,4.0,6188.0,27378.0,20.0,-73.0,4.0,0.0,0.0,25.0,-63.0,4.0,0.0,0.0,31.0,-51.0,4.0,2,1509179526955,16,12.0,81.0,3.0,-999.0,-999.0,121.208105,31.289402,121.206155,31.294312,121.199111,31.293906,121.208284,31.289647,-999.0,-999.0,-999.0,-999.0,1,19.0,121.20419334,31.2874651,50,50,4,4,4,4,3,2
912,8,5198,25312,27,-59,4,5198,16058,14,-85,4,5198.0,36811.0,15.0,-83.0,4.0,5198.0,17029.0,12.0,-89.0,4.0,5198.0,25311.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921396142,39,31.0,42.0,35.0,86.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.221816,31.293837,121.220183,31.278542,-999.0,-999.0,0,76.7,121.21488593,31.2820331,98,39,2,5,5,5,4,8
13329,70,5198,42518,29,-55,4,5198,42507,12,-89,4,5198.0,49989.0,10.0,-93.0,3.0,0.0,0.0,14.0,-85.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,5198.0,1188.0,14.0,-85.0,4.0,1,1524377782595,139,142.0,145.0,-999.0,143.0,113.0,121.218148,31.288526,121.221928,31.289447,121.217371,31.291607,-999.0,-999.0,121.217792,31.288293,121.214195,31.288478,0,72.5,121.20949291,31.2876262,52,52,2,5,6,5,5,5
362,5,6188,27394,20,-73,4,6188,26049,17,-79,4,6188.0,26051.0,15.0,-83.0,4.0,6188.0,27393.0,15.0,-83.0,4.0,6188.0,27377.0,18.0,-77.0,4.0,6188.0,27395.0,10.0,-93.0,3.0,2,1508390294564,5,10.0,1.0,16.0,8.0,4.0,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,1,22.4,121.21231471,31.29018574,53,53,4,4,5,5,4,6
4091,14,6188,27394,19,-75,4,6188,27378,19,-75,4,6188.0,27377.0,20.0,-73.0,4.0,6188.0,26051.0,20.0,-73.0,4.0,6188.0,26049.0,17.0,-79.0,4.0,6188.0,26050.0,20.0,-73.0,4.0,1,1509266597201,5,3.0,8.0,1.0,10.0,7.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.211928,31.288649,1,15.4,121.2161881,31.2854768,5,5,4,4,4,4,4,4
665,8,5198,16058,31,-51,4,5198,16059,26,-61,4,5198.0,25312.0,19.0,-75.0,4.0,5198.0,16057.0,20.0,-73.0,4.0,5198.0,16237.0,14.0,-85.0,4.0,5198.0,17029.0,18.0,-77.0,4.0,2,1508920638358,31,36.0,39.0,63.0,58.0,35.0,121.220639,31.281873,121.209767,31.284987,121.217402,31.281802,121.221136,31.293876,121.223069,31.282024,121.221816,31.293837,1,21.2,121.21185966,31.28942809,12,12,2,3,4,4,5,4
5362,17,6188,26049,29,-55,4,6188,26051,26,-61,4,6188.0,27394.0,26.0,-61.0,4.0,6188.0,27378.0,22.0,-69.0,4.0,6188.0,27377.0,27.0,-59.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1509594680258,10,1.0,5.0,3.0,8.0,-999.0,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,-999.0,-999.0,0,89.6,121.21156547,31.28896441,54,12,2,3,3,3,2,8
6319,20,6188,26051,28,-57,4,6188,27394,23,-67,4,6188.0,41146.0,20.0,-73.0,4.0,6188.0,27393.0,20.0,-73.0,4.0,6188.0,26049.0,19.0,-75.0,4.0,6188.0,27377.0,25.0,-63.0,4.0,2,1510136304880,1,5.0,9.0,16.0,10.0,8.0,121.211928,31.288649,121.208105,31.289402,121.209638,31.285875,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,1,13.2,121.21397395,31.29191117,30,30,2,3,4,4,4,3
4380,15,6182,41139,14,-85,4,6188,27378,13,-87,4,6188.0,20865.0,12.0,-89.0,4.0,6188.0,27394.0,12.0,-89.0,4.0,6168.0,39996.0,11.0,-91.0,3.0,6188.0,27361.0,17.0,-79.0,4.0,1,1509267508483,6,3.0,46.0,5.0,119.0,47.0,121.223131,31.287758,121.208284,31.289647,121.205655,31.277705,121.208105,31.289402,121.24518,31.282628,121.213131,31.283388,1,19.9,121.20975453,31.28446143,66,66,5,5,5,5,6,4
5352,17,6188,22673,14,-85,4,6188,41152,8,-97,3,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1509594659678,32,55.0,-999.0,-999.0,-999.0,-999.0,121.213001,31.289531,121.215012,31.286106,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,22.8,121.21203362,31.2891897,12,12,5,6,8,8,8,8
13135,67,5198,42507,24,-65,4,5198,42509,21,-71,4,5198.0,42508.0,14.0,-85.0,4.0,5198.0,44572.0,14.0,-85.0,4.0,5198.0,42518.0,15.0,-83.0,4.0,5198.0,42519.0,11.0,-91.0,3.0,1,1524289370043,142,148.0,146.0,144.0,139.0,143.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.228681,31.256506,121.218148,31.288526,121.217792,31.288293,1,26.8,121.20993877,31.28478422,66,66,3,4,5,5,5,6
9073,31,5198,56688,26,-61,4,5198,49988,19,-75,4,5198.0,49989.0,23.0,-67.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,5198.0,42518.0,22.0,-69.0,4.0,5198.0,56689.0,21.0,-71.0,4.0,1,1523278887285,140,147.0,145.0,141.0,139.0,137.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,121.218148,31.288526,121.211317,31.291577,1,16.0,121.21136774,31.28877963,77,77,3,4,3,4,3,4
1466,10,6188,26051,31,-51,4,6188,27394,21,-71,4,6188.0,27378.0,21.0,-71.0,4.0,6188.0,27377.0,21.0,-71.0,4.0,6188.0,26049.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509179092707,1,5.0,3.0,8.0,10.0,-999.0,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,-999.0,-999.0,1,43.2,121.21140178,31.28844675,54,54,2,4,4,4,4,5
11610,52,5198,42518,18,-77,4,5198,42518,24,-65,4,5198.0,42508.0,15.0,-83.0,4.0,5198.0,42509.0,19.0,-75.0,4.0,5198.0,42519.0,16.0,-81.0,4.0,5198.0,42517.0,14.0,-85.0,4.0,2,1523939126810,139,139.0,146.0,148.0,143.0,141.0,121.218148,31.288526,121.218148,31.288526,121.226213,31.283596,121.223001,31.284943,121.217792,31.288293,121.218883,31.292806,1,10.2,121.20983151,31.28562277,103,103,4,3,5,4,5,5
639,8,5198,16058,23,-67,4,5198,16059,13,-87,4,5198.0,25312.0,13.0,-87.0,4.0,5198.0,16057.0,12.0,-89.0,4.0,5198.0,17029.0,7.0,-99.0,2.0,5198.0,16237.0,5.0,-103.0,2.0,2,1508920558745,31,36.0,39.0,63.0,35.0,58.0,121.220639,31.281873,121.209767,31.284987,121.217402,31.281802,121.221136,31.293876,121.221816,31.293837,121.223069,31.282024,0,70.4,121.21245324,31.28767658,133,108,3,5,5,5,6,7
12635,63,5198,56688,13,-87,4,5198,42518,8,-97,3,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190067427,140,139.0,-999.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,6,8,8,8,8
1342,9,6188,27378,24,-65,4,6188,26051,18,-77,4,6182.0,13698.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509179614342,3,1.0,20.0,-999.0,-999.0,-999.0,121.208284,31.289647,121.211928,31.288649,121.191709,31.287846,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,17.3,121.20782547,31.28445176,118,118,3,4,4,8,8,8
5506,17,6188,27378,28,-57,4,6188,27394,20,-73,4,6188.0,26051.0,23.0,-67.0,4.0,6188.0,27395.0,19.0,-75.0,4.0,6188.0,27361.0,15.0,-83.0,4.0,6188.0,27377.0,13.0,-87.0,4.0,0,1509594977170,3,5.0,1.0,4.0,47.0,8.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.213131,31.283388,121.208284,31.289647,1,39.5,121.20922675,31.28579559,70,70,2,4,3,4,5,5
8725,27,5198,20608,16,-81,4,5198,17029,14,-85,4,5198.0,64581.0,11.0,-91.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512005106219,34,35.0,57.0,-999.0,-999.0,-999.0,121.221072,31.257603,121.221816,31.293837,121.246342,31.274067,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,33.6,121.21117465,31.2845198,27,27,5,5,6,8,8,8
10332,41,5198,42517,26,-61,4,5198,42518,19,-75,4,5198.0,42519.0,20.0,-73.0,4.0,0.0,0.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523514715064,141,139.0,143.0,-999.0,-999.0,-999.0,121.218883,31.292806,121.218148,31.288526,121.217792,31.288293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,87.4,121.20728024,31.29063225,18,18,3,4,4,5,8,8
5372,17,6188,26049,29,-55,4,6188,26051,29,-55,4,6188.0,27394.0,25.0,-63.0,4.0,6188.0,27378.0,20.0,-73.0,4.0,6188.0,27377.0,22.0,-69.0,4.0,6188.0,26050.0,18.0,-77.0,4.0,0,1509594700830,10,1.0,5.0,3.0,8.0,7.0,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,0,60.4,121.21141971,31.28872243,54,54,2,2,3,4,3,4
11867,56,5198,49989,21,-71,4,5198,42518,19,-75,4,5198.0,42507.0,16.0,-81.0,4.0,5198.0,56689.0,17.0,-79.0,4.0,5198.0,56688.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524045095304,145,139.0,142.0,137.0,140.0,-999.0,121.217371,31.291607,121.218148,31.288526,121.221928,31.289447,121.211317,31.291577,121.22677,31.297156,-999.0,-999.0,0,110.4,121.21048004,31.28744305,54,93,4,4,5,4,4,8
463,6,6188,27378,31,-51,4,6188,27394,23,-67,4,6188.0,26050.0,18.0,-77.0,4.0,6188.0,26049.0,19.0,-75.0,4.0,6188.0,27395.0,22.0,-69.0,4.0,6188.0,26051.0,23.0,-67.0,4.0,0,1508477633047,3,5.0,7.0,10.0,4.0,1.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.211928,31.288649,1,42.7,121.21254575,31.29057412,48,48,2,3,4,4,3,3
13094,67,5198,42518,27,-59,4,5198,42517,16,-81,4,5198.0,56688.0,19.0,-75.0,4.0,5198.0,49989.0,16.0,-81.0,4.0,0.0,0.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524289243241,139,141.0,140.0,145.0,-999.0,-999.0,121.218148,31.288526,121.218883,31.292806,121.22677,31.297156,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,1,31.9,121.2112988,31.28834984,54,54,2,5,4,5,4,8
10691,45,5198,42518,28,-57,4,5198,56688,18,-77,4,5198.0,42507.0,15.0,-83.0,4.0,5198.0,49989.0,18.0,-77.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,5198.0,49988.0,16.0,-81.0,4.0,1,1523611102222,139,140.0,142.0,145.0,141.0,147.0,121.218148,31.288526,121.22677,31.297156,121.221928,31.289447,121.217371,31.291607,121.218883,31.292806,121.228847,31.298519,0,59.4,121.21064286,31.28788671,54,54,2,4,5,4,4,5
611,7,6188,27394,29,-55,4,6188,27378,20,-73,4,6188.0,26051.0,26.0,-61.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6188.0,26049.0,25.0,-63.0,4.0,6188.0,27377.0,26.0,-61.0,4.0,1,1508593901946,5,3.0,1.0,16.0,10.0,8.0,121.208105,31.289402,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,1,27.5,121.21268549,31.2906162,62,48,2,4,3,3,3,3
2494,12,6188,27378,26,-61,4,6182,13698,18,-77,4,6188.0,27395.0,18.0,-77.0,4.0,6188.0,27394.0,24.0,-65.0,4.0,6188.0,27361.0,17.0,-79.0,4.0,6182.0,41139.0,16.0,-81.0,4.0,2,1509180697007,3,20.0,4.0,5.0,47.0,6.0,121.208284,31.289647,121.191709,31.287846,121.208105,31.289402,121.208105,31.289402,121.213131,31.283388,121.223131,31.287758,1,14.9,121.20912731,31.28403331,46,46,3,4,4,3,4,5
1939,11,5198,16058,30,-53,4,5198,16057,19,-75,4,5198.0,16059.0,22.0,-69.0,4.0,5198.0,25312.0,18.0,-77.0,4.0,5198.0,17029.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509180310839,31,63.0,36.0,39.0,35.0,-999.0,121.220639,31.281873,121.221136,31.293876,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,-999.0,-999.0,1,22.7,121.21226474,31.29020321,53,53,2,4,3,4,4,8
9031,30,5198,42518,26,-61,4,5198,42508,14,-85,4,5198.0,42509.0,17.0,-79.0,4.0,5198.0,42519.0,18.0,-77.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,5198.0,42507.0,23.0,-67.0,4.0,1,1523278709371,139,146.0,148.0,143.0,141.0,142.0,121.218148,31.288526,121.226213,31.283596,121.223001,31.284943,121.217792,31.288293,121.218883,31.292806,121.221928,31.289447,0,50.1,121.20947443,31.28610141,10,10,3,5,4,4,5,3
1910,11,5198,16059,31,-51,4,5198,16057,21,-71,4,5198.0,16058.0,24.0,-65.0,4.0,5198.0,38198.0,18.0,-77.0,4.0,5198.0,17029.0,13.0,-87.0,4.0,5198.0,25312.0,12.0,-89.0,4.0,1,1509180221765,36,63.0,31.0,38.0,35.0,39.0,121.209767,31.284987,121.221136,31.293876,121.220639,31.281873,121.206769,31.28681,121.221816,31.293837,121.217402,31.281802,1,34.4,121.2090481,31.29130599,119,119,2,4,3,4,5,5
8364,27,6188,41148,24,-65,4,6188,41092,20,-73,4,6188.0,41122.0,27.0,-59.0,4.0,6182.0,41503.0,18.0,-77.0,4.0,6188.0,22673.0,22.0,-69.0,4.0,6188.0,41123.0,16.0,-81.0,4.0,0,1512004355539,28,25.0,29.0,33.0,32.0,27.0,121.218285,31.288788,121.217871,31.2808,121.216448,31.2893,121.220505,31.290893,121.213001,31.289531,121.218509,31.286137,1,28.2,121.21208898,31.28930916,12,12,3,4,2,4,3,5
3785,14,6188,27395,23,-67,4,6188,27379,20,-73,4,6188.0,27393.0,20.0,-73.0,4.0,6182.0,41235.0,17.0,-79.0,4.0,6188.0,21329.0,17.0,-79.0,4.0,6182.0,13394.0,17.0,-79.0,4.0,1,1509266272251,4,37.0,16.0,12.0,14.0,40.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,121.202787,31.292964,1,42.9,121.20621037,31.28991579,104,104,3,4,4,4,4,4
11275,49,5198,42507,31,-51,4,5198,42509,28,-57,4,5198.0,42519.0,16.0,-81.0,4.0,5198.0,42508.0,22.0,-69.0,4.0,5198.0,42518.0,23.0,-67.0,4.0,5198.0,42517.0,14.0,-85.0,4.0,0,1523874094397,142,148.0,143.0,146.0,139.0,141.0,121.221928,31.289447,121.223001,31.284943,121.217792,31.288293,121.226213,31.283596,121.218148,31.288526,121.218883,31.292806,1,17.3,121.20961425,31.28574712,103,103,2,2,5,3,3,5
5760,18,5198,36811,14,-85,4,5198,20609,11,-91,3,5198.0,16237.0,9.0,-95.0,3.0,5198.0,20608.0,9.0,-95.0,3.0,5198.0,49663.0,12.0,-89.0,4.0,5198.0,16059.0,9.0,-95.0,3.0,1,1509700091877,42,71.0,58.0,34.0,56.0,36.0,121.210909,31.27847,121.220501,31.276284,121.223069,31.282024,121.221072,31.257603,121.221488,31.282112,121.209767,31.284987,1,41.3,121.2131428,31.28684547,15,15,5,6,6,6,5,6
1576,10,6182,41233,29,-55,4,6188,27393,21,-71,4,6182.0,44757.0,18.0,-77.0,4.0,6188.0,27377.0,18.0,-77.0,4.0,6182.0,44754.0,21.0,-71.0,4.0,6182.0,41234.0,20.0,-73.0,4.0,2,1509179320182,11,16.0,44.0,8.0,45.0,92.0,121.217245,31.291334,121.208105,31.289402,121.213913,31.291614,121.208284,31.289647,121.212896,31.291805,121.210058,31.291577,1,9.8,121.20649901,31.29315319,115,115,2,4,4,4,4,4
12724,63,5198,56688,21,-71,4,5198,42518,17,-79,4,5198.0,56689.0,11.0,-91.0,3.0,5198.0,49988.0,17.0,-79.0,4.0,5198.0,42519.0,10.0,-93.0,3.0,0.0,0.0,11.0,-91.0,3.0,0,1524190340363,140,139.0,137.0,147.0,143.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.211317,31.291577,121.228847,31.298519,121.217792,31.288293,-999.0,-999.0,0,50.4,121.21359731,31.2893755,99,40,4,4,6,4,6,6
12696,63,5198,56688,12,-89,4,5198,42518,7,-99,2,5198.0,56689.0,5.0,-103.0,2.0,5198.0,56687.0,3.0,-107.0,1.0,5198.0,49989.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190254647,140,139.0,137.0,153.0,145.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.211317,31.291577,121.21968,31.299609,121.217371,31.291607,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,6,7,7,7,8
4480,15,6188,27377,25,-63,4,6188,27393,23,-67,4,6188.0,26051.0,20.0,-73.0,4.0,6188.0,27394.0,24.0,-65.0,4.0,6188.0,27378.0,21.0,-71.0,4.0,6188.0,26049.0,24.0,-65.0,4.0,1,1509267813830,8,16.0,1.0,5.0,3.0,10.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.211928,31.288649,1,9.6,121.21329919,31.29214217,3,3,3,3,4,3,4,3
5919,18,5198,16058,14,-85,4,5198,64092,3,-107,1,5198.0,16059.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509700417371,31,72.0,36.0,-999.0,-999.0,-999.0,121.220639,31.281873,121.23006,31.302692,121.209767,31.284987,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,30.0,121.21361956,31.28954248,40,40,5,7,7,8,8,8
155,1,6188,27378,7,-99,2,6182,41139,7,-99,2,6188.0,27394.0,5.0,-103.0,2.0,6182.0,13698.0,8.0,-97.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1507727671721,3,6.0,5.0,20.0,-999.0,-999.0,121.208284,31.289647,121.223131,31.287758,121.208105,31.289402,121.191709,31.287846,-999.0,-999.0,-999.0,-999.0,1,19.4,121.20978507,31.28420509,24,24,6,6,7,6,8,8
10683,45,5198,42507,15,-83,4,5198,42509,13,-87,4,5198.0,42518.0,20.0,-73.0,4.0,5198.0,44572.0,18.0,-77.0,4.0,5198.0,49989.0,17.0,-79.0,4.0,0.0,0.0,12.0,-89.0,4.0,1,1523611077675,142,148.0,139.0,144.0,145.0,-999.0,121.221928,31.289447,121.223001,31.284943,121.218148,31.288526,121.228681,31.256506,121.217371,31.291607,-999.0,-999.0,0,96.2,121.21031344,31.2872029,10,52,5,5,4,4,4,5
