TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7,mode
0,8.63E+14,4.60E+14,1.52E+12,121.4915386,31.28534427,36,8,1.00005,-67,TRUE,-1,-1,5,66,4000,-43.11065674,-47.42126465,69.92950439,-2.623401165,1.323732972,3.118518114,7,460,1,4199,12499,0,2147483647,0,0,22,4,-69,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18639,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,18637,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29751,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18467,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18638,0,2147483647,0,0,10,3,-93,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4915386,31.28534427,36,8,1.00005,-67,TRUE,-1,-1,5,66,4000,-59.22088623,-15.92102051,58.22906494,2.241014481,0.963281214,-1.448683858,7,460,1,4199,12499,0,2147483647,0,0,22,4,-69,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18639,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,18637,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29751,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,48601,0,2147483647,0,0,2,0,-109,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4915303,31.28521042,45,7,0.6109828,-67,TRUE,-1,-1,5,66,4000,-41.03088379,20.37811279,60.92987061,1.521051645,0.423294812,-1.515198112,7,460,1,4199,12499,0,2147483647,0,0,23,4,-67,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18639,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,18637,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29751,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,48601,0,2147483647,0,0,2,0,-109,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4915303,31.28521042,45,7,0.6109828,-67,TRUE,-1,-1,5,66,4000,-47.27020264,13.77868652,61.52954102,1.867183447,0.807972789,-1.472425938,7,460,1,4199,12499,0,2147483647,0,0,22,4,-69,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18639,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,18637,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29751,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18467,0,2147483647,0,0,12,4,-89,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4915053,31.2851304,53,9,0.41231057,-67,TRUE,-1,-1,5,66,4000,-49.86114502,-37.22076416,73.82965088,2.817718506,1.198285222,-2.195820808,7,460,1,4199,12499,0,2147483647,0,0,21,4,-71,GSM,460,1,4199,23731,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,18639,0,2147483647,0,0,15,4,-83,GSM,460,1,4199,18637,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29751,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18467,0,2147483647,0,0,11,3,-91,GSM,1
0,8.63E+14,4.60E+14,1.52E+12,121.4915053,31.2851304,53,9,0.41231057,-67,TRUE,-1,-1,5,66,4000,-56.45141602,-21.6217041,71.42944336,2.198563337,0.913305879,-1.508460522,6,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,48601,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4914439,31.2851073,46,10,2.0453362,-67,TRUE,-1,-1,5,66,4000,-42.24090576,21.87805176,62.42980957,1.535069108,0.546862006,-1.402994871,6,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,23731,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,48601,0,2147483647,0,0,14,4,-85,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4914439,31.2851073,46,10,2.0453362,-67,TRUE,-1,-1,5,66,4000,-39.65148926,24.27825928,72.32971191,1.651495695,0.787989974,-1.478114724,6,460,1,4199,12499,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,48601,0,2147483647,0,0,2,0,-109,GSM,460,1,4199,18638,0,2147483647,0,0,12,4,-89,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4914969,31.285078,22,7,0.89202017,-67,TRUE,-1,-1,5,66,4000,-56.10046387,2.07824707,81.62994385,2.308344126,0.678270161,-1.949905515,6,460,1,4199,12499,0,2147483647,0,0,19,4,-75,GSM,460,1,4199,18639,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29751,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29753,0,2147483647,0,0,12,4,-89,GSM,460,1,4199,48601,0,2147483647,0,0,2,0,-109,GSM,460,1,4199,18638,0,2147483647,0,0,13,4,-87,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,8.63E+14,4.60E+14,1.52E+12,121.4914969,31.285078,22,7,0.89202017,-67,TRUE,-1,-1,5,66,4000,-39.99023438,-36.92169189,105.329895,-2.939623117,1.238441229,-2.991425037,6,460,1,4199,12499,0,2147483647,0,0,20,4,-73,GSM,460,1,4199,18639,0,2147483647,0,0,13,4,-87,GSM,460,1,4199,29751,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,29753,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,48601,0,2147483647,0,0,14,4,-85,GSM,460,1,4199,18638,0,2147483647,0,0,13,4,-87,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
